organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Japan Business Council in Europe,68368571120-55,hys_feedback,2,0,2,article,48,,0.851036,"Requires providers of high-risk AI systems to draw up a written EU declaration of conformity, keep it available for 10 years, and ensure it states compliance with Chapter 2 requirements, with a single declaration where multiple EU harmonisation laws apply.",UNDETECTABLE,"JBCE advocates for avoiding duplications between future regulations and existing laws, and for harmonisation — which loosely connects to Article 48(3)'s single declaration requirement for overlapping EU legislation. However, JBCE's position is primarily about limiting regulation to high-risk AI via a soft law approach and minimising business burden, and it is genuinely unclear whether the mandatory written EU declaration of conformity mechanism (a hard law obligation) satisfies, contradicts, or is simply silent on their specific asks. A real connection exists (high-risk AI compliance obligations and harmonisation), but the direction cannot be confidently determined from the texts provided.",1,False
Japan Business Council in Europe,68368571120-55,hys_feedback,2,0,2,article,60,,0.862019,"Establishes a mandatory EU database for high-risk AI systems, requiring providers to register and enter specified data, with the database being publicly accessible and managed by the Commission.",NOISE,"The organisation's text expresses general support for a risk-based approach to AI regulation and advocates for clear criteria to distinguish high-risk from low-risk AI, but takes no specific position on the creation of a registration database for high-risk AI systems. The org's advocacy is too general and directionally unrelated to the specific mechanism of a public EU database established by this provision.",1,False
Japan Business Council in Europe,68368571120-55,hys_feedback,2,0,2,article,69,,0.857759,"Encourages and facilitates the voluntary drawing up of codes of conduct for AI systems that are not high-risk, covering requirements such as environmental sustainability, accessibility, and stakeholder participation, with special consideration for small-scale providers and start-ups.",ALIGNED,"JBCE explicitly advocates for a risk-based approach where regulation is limited to high-risk AI only, with detailed requirements for non-high-risk AI determined by industry via a ""soft law approach."" Article 69 directly delivers this by establishing voluntary, industry-led codes of conduct for non-high-risk AI systems rather than mandatory regulation, aligning with JBCE's specific ask for soft law mechanisms outside the high-risk category.",1,False
Japan Business Council in Europe,68368571120-55,hys_feedback,2,0,2,article,82,,0.849947,"Requires that implementing acts for AI systems used as safety components in vehicles under Regulation (EU) 2019/2144 take into account the high-risk AI requirements set out in Title III, Chapter 2 of the AI Act.",UNDETECTABLE,"The org specifically advocates against duplication between the AI regulatory framework and existing EU sectoral legislation, and supports amending existing law rather than layering new requirements on top. This provision links the vehicle safety regulation (2019/2144) to the AI Act's high-risk requirements, which could be seen as either avoiding duplication (by cross-referencing rather than creating separate rules) or creating exactly the kind of overlap the org warns against. The direction of alignment is genuinely ambiguous given the org's stated position.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,13,,0.866393,"Requires high-risk AI systems to be sufficiently transparent and accompanied by detailed instructions for use, specifying performance characteristics, limitations, human oversight measures, and other technical information for users.",UNDETECTABLE,"Keidanren's position focuses on how ""high-risk"" AI should be defined and classified — arguing against uniform application of high-risk criteria and advocating for sector-specific, risk-mitigating flexibility. While this is related to the high-risk AI framework that Article 13 operates within, Keidanren does not take a specific stance on transparency requirements or instructions-for-use obligations. There is a real connection (both concern high-risk AI regulation), but it is genuinely unclear whether Keidanren would support or oppose the specific transparency and information disclosure obligations Article 13 establishes.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,2,,0.871366,"Establishes the territorial and material scope of the AI Regulation, defining which providers, users, and AI systems it applies to, including exclusions for military use and certain third-country authorities.",UNDETECTABLE,"Keidanren's position highlights legal uncertainty for businesses marketing AI products in the Union and gaps in existing product safety legislation regarding stand-alone software and evolving AI systems — concerns that are directly relevant to the scope of an AI regulation. However, the provision merely defines who and what falls within the regulation's scope without clearly addressing or resolving the specific legal uncertainty and product safety gaps Keidanren raised; it is genuinely unclear whether this scoping provision satisfies, contradicts, or ignores their advocacy.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,25,,0.849072,"Requires providers of AI systems established outside the Union to appoint an authorised representative within the Union before making their systems available on the EU market, and specifies the tasks that representative must perform.",NOISE,"The organisation's text focuses on the definition and criteria for classifying high-risk AI systems, arguing against uniform risk criteria and calling for practical guidelines on biometric identification. It does not express any position on the requirement for non-EU providers to appoint an authorised representative in the Union, which is the specific mechanism established by this provision.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,29,,0.860314,"Establishes specific obligations for users of high-risk AI systems, including following instructions of use, monitoring operations, maintaining logs, suspending use upon identified risks, and using AI-provided information for data protection impact assessments.",UNDETECTABLE,"Keidanren's position specifically argues that high-risk AI classification should not be applied uniformly across sectors, that sector-specific risk definitions and existing regulations should be considered, and that systems where risks can be fully mitigated should not be subject to uniform high-risk criteria. The provision imposes uniform user obligations on all high-risk AI systems without sector-specific differentiation, which could be seen as contrary to Keidanren's position — however, the org's text focuses on the criteria for *defining* high-risk AI rather than on the user obligations themselves. It is genuinely unclear whether Keidanren would oppose these specific user obligations or merely the classification mechanism that triggers them, making the direction ambiguous.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,3,,0.86648,"Establishes definitions for key terms used throughout the AI regulation, including 'AI system', 'provider', 'user', 'operator', 'conformity assessment', and others.",NOISE,"The org's position expresses general support for legal certainty, harmonisation, and a balanced regulatory framework, but does not take any specific stance on how AI systems or actors should be defined. The provision is purely definitional, and the org text contains no directional advocacy on definitions that this article could satisfy or contradict.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,5,,0.861436,"Prohibits certain AI practices (subliminal manipulation, exploitation of vulnerabilities, social scoring by public authorities) and restricts real-time remote biometric identification in public spaces for law enforcement, subject to limited exceptions and prior authorisation requirements.",OPPOSING,"Keidanren explicitly argues against mandatory prior regulations on AI, advocating instead for a ""soft law"" approach, industry-led voluntary measures, and corporate self-governance — stating that imposing prior regulations without explicit basis may hinder innovation. Article 5 does the opposite by establishing hard prohibitions and mandatory restrictions on specific AI practices, including remote biometric identification systems, which Keidanren specifically flagged as a potential sub-option it was cautioning against as a standalone legislative instrument.",2,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,52,,0.873995,"Establishes transparency and disclosure obligations for AI systems interacting with natural persons, including requirements to inform users they are interacting with AI, disclose emotion recognition/biometric categorisation systems, and label deep fake content.",NOISE,"Keidanren's text expresses only general support for a balanced, harmonised AI regulatory framework with reduced compliance costs and legal certainty — it does not take any specific directional stance on transparency or disclosure obligations for AI systems. The position is broad enough that an organisation with the opposite view on transparency requirements could produce a nearly identical text, failing the counterfactual test.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,53,,0.871057,"Establishes AI regulatory sandboxes as controlled environments for developing, testing, and validating innovative AI systems under competent authority supervision, with specific rules on liability, cooperation, and implementing acts.",NOISE,"Keidanren's position text expresses only general values — welcoming discussion, supporting legal certainty, harmonisation, and balanced regulation — without any specific stance on AI regulatory sandboxes. The org text does not advocate for or against sandbox mechanisms, their design, or their conditions, so there is no specific directional position that can be evaluated against this provision.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,55,,0.863011,"Requires Member States to provide small-scale providers and start-ups with priority access to AI regulatory sandboxes, tailored awareness-raising activities, dedicated communication channels, and proportionally reduced conformity assessment fees.",NOISE,"The organisation's text mentions SMEs only in passing — noting their potential large reach due to digital scalability — without advocating for any specific measures to support or regulate small-scale providers. The rest of the text focuses on international regulatory alignment, legal certainty, and litigation risks, none of which constitute a directional stance on the specific SME support measures (sandbox access, fee reductions, awareness activities) established by this provision.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,6,,0.87154,"Establishes classification rules for high-risk AI systems, including AI used as safety components in products covered by Union harmonisation legislation requiring third-party conformity assessment, and AI systems listed in Annex III.",ALIGNED,"Keidanren explicitly identifies the gap in EU product safety legislation regarding stand-alone AI software and the legal uncertainty for businesses marketing AI-enabled products, calling for clearer safety provisions. Article 6 directly responds to this by establishing concrete classification rules that bring AI safety components and stand-alone AI products under a defined high-risk framework, addressing the legal uncertainty Keidanren flagged. The provision takes concrete action in the direction Keidanren advocated — clarifying which AI systems are subject to safety requirements — rather than merely describing the problem.",2,True
Keidanren,267303827175-27,hys_feedback,0,0,0,article,65,,0.870839,"Establishes a detailed procedure for market surveillance authorities to evaluate, require corrective action for, and restrict or withdraw AI systems presenting a risk at the national level, including cross-border coordination mechanisms.",ALIGNED,"Keidanren explicitly identified that market surveillance and supervisory authorities face uncertainty about whether they are empowered to act and lack appropriate tools to inspect AI-enabled systems — calling for clearer safety provisions to address this gap. Article 65 directly responds to this concern by establishing a concrete, empowering procedure for market surveillance authorities to evaluate non-compliant AI systems and take corrective or restrictive measures, thereby resolving the legal uncertainty and enforcement gap Keidanren highlighted.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,67,,0.868725,"Establishes a mechanism whereby market surveillance authorities can require operators to mitigate risks, withdraw, or recall AI systems that are compliant with the Regulation but still present risks to health, safety, fundamental rights, or public interest, with Commission oversight and coordination across Member States.",NOISE,"Keidanren's position consists of general values and broad desiderata — balancing benefits and risks, legal certainty, harmonisation, reduced compliance costs — without taking any specific directional stance on market surveillance powers, recall mechanisms, or the Commission's role in evaluating national measures. The org text is too general to evaluate whether it supports or opposes the specific enforcement mechanism Article 67 establishes; any organisation broadly supportive of or opposed to AI regulation could produce the same text.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,68,,0.84729,"Establishes that market surveillance authorities must require providers to remedy formal non-compliance issues (e.g., missing or incorrect conformity markings/declarations), and empowers Member States to restrict, recall, or withdraw non-compliant high-risk AI systems from the market.",NOISE,"The organisation's text expresses a general concern about compliance costs, international competitiveness, and innovation burdens from AI regulation, but does not take a specific directional stance on conformity marking requirements, EU declarations of conformity, or market surveillance enforcement mechanisms. This is a broad, general concern about regulatory burden that could apply to virtually any compliance provision in the AI Act, failing the counterfactual test.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,71,,0.861392,"Establishes a penalty regime for AI Act infringements, including administrative fines up to 6% of global turnover, with consideration for the interests and economic viability of small-scale providers and start-ups.",NOISE,"The org text raises general concerns about compliance costs, legal certainty, and the reach of SMEs in digital markets, but does not take a specific directional stance on penalties or fines for AI regulation infringements. The references to SMEs and legal certainty are too general and do not constitute a specific advocacy position for or against the penalty mechanism established in this article.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,76,,0.841851,"Requires that when delegated acts concerning AI systems that are safety components are adopted under Regulation (EU) No 167/2013, the mandatory requirements for high-risk AI systems set out in the EU AI Act (Title III, Chapter 2) must be taken into account.",OPPOSING,"Keidanren explicitly argues against mandatory prior regulation of high-risk AI, advocating instead for a soft-law, industry-led, voluntary approach. The provision directly imposes mandatory AI Act requirements (Title III, Chapter 2) on AI safety components in agricultural/forestry machinery regulation, which is precisely the kind of binding legislative instrument Keidanren argues is premature and innovation-hindering.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,81,,0.87311,Amends Regulation (EU) 2018/1139 (aviation safety) to require that AI Act Title III Chapter 2 requirements be taken into account when adopting implementing and delegated acts concerning AI systems that are safety components.,UNDETECTABLE,"Keidanren's position identifies a gap in existing product safety legislation regarding AI safety risks (e.g., stand-alone software not covered, static product assumptions, legal uncertainty) and implicitly calls for clearer safety provisions. The provision does take concrete action by integrating AI Act safety requirements into aviation sector rulemaking, which addresses the general direction of Keidanren's concern. However, Keidanren's text does not specifically advocate for or against the particular mechanism used here (cross-referencing AI Act Title III Chapter 2 requirements into sectoral aviation legislation), making it genuinely unclear whether this provision satisfies, contradicts, or simply partially addresses their stated concerns.",1,False
Keidanren,267303827175-27,hys_feedback,0,0,0,article,82,,0.863748,"Requires that when implementing acts are adopted for vehicle type-approval concerning AI safety components, the AI Act's Title III Chapter 2 requirements must be taken into account, thereby integrating AI-specific safety rules into existing product safety legislation.",ALIGNED,"Keidanren explicitly identified a gap in EU product safety legislation — that AI-specific safety risks (e.g., probabilistic nature, evolving systems) were not clearly addressed by existing rules — and called for clearer safety provisions. This provision directly responds to that concern by amending Regulation (EU) 2019/2144 to require that AI Act safety requirements be taken into account for AI systems used as safety components in vehicles, thereby bridging the gap between existing product safety legislation and AI-specific risks that Keidanren flagged.",1,False
LIDER Lab Scuola Superiore Sant'Anna,,hys_feedback,0,0,0,article,72,,0.849055,"Establishes a regime of administrative fines imposed by the European Data Protection Supervisor on Union institutions, agencies, and bodies for non-compliance with the AI Regulation, with fines up to €500,000 for the most serious infringements.",NOISE,"The organisation's text is limited to a table of contents, introductory background about its research activities, and a general reference to selecting a regulatory option — it contains no substantive advocacy position on administrative fines, enforcement mechanisms, or the role of the European Data Protection Supervisor. The text is essentially boilerplate and descriptive, with no directional stance that could be evaluated against this provision.",1,False
LIDER Lab Scuola Superiore Sant'Anna,,hys_feedback,0,0,0,article,84,,0.85912,"Establishes a periodic evaluation and review mechanism for the AI Regulation, including annual assessment of Annex III, reports to Parliament and Council every four years, and evaluation of codes of conduct effectiveness.",NOISE,"The organisation's text contains only introductory and administrative content — a table of contents, institutional affiliations, and research line descriptions — with no substantive advocacy position on evaluation, review mechanisms, or any other specific regulatory matter. There is no directional stance that could be assessed against the provision.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,1,,0.868633,"Establishes the subject matter of the AI Act, laying down harmonised rules for AI systems placed on the market, prohibitions of certain AI practices, requirements for high-risk AI systems, transparency rules, and market surveillance rules.",NOISE,"The org text expresses only general support for the Commission's goals of fostering safe and lawful AI and avoiding fragmented regulation, without taking any specific directional stance on the subject matter scope of the regulation. This is a general endorsement (""greatly supports and welcomes these goals"") with no specific advocacy position that could be evaluated against what Article 1 concretely establishes.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,11,,0.870731,"Requires that technical documentation for high-risk AI systems be drawn up before market placement, kept up-to-date, and contain all information necessary to demonstrate compliance with the AI Act's requirements, with a single documentation requirement for AI systems related to products under existing sectoral legislation.",NOISE,"The org text describes existing technical documentation and traceability obligations under MDR/IVDR as background context, without making a specific directional advocacy ask about how technical documentation requirements should be structured in the new AI Act. It is descriptive of the current regulatory landscape rather than advocating for or against a specific provision, making it background/boilerplate rather than a substantive position that can be evaluated against the provision.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,16,,0.867419,"Establishes a comprehensive list of obligations for providers of high-risk AI systems, including quality management systems, technical documentation, conformity assessment, CE marking, logging, registration, corrective actions, and reporting to national authorities.",ALIGNED,"MedTech Europe explicitly highlights that the medtech sector already manages AI risks through quality management systems, detailed technical documentation, retention obligations, and traceability mechanisms under MDR/IVDR — precisely the types of obligations Article 16 establishes (quality management systems per Art. 17, technical documentation, log-keeping, conformity assessment, and corrective actions). The org's position advocates that these existing medtech frameworks address the identified risks, and Article 16 concretely codifies analogous obligations (QMS, technical documentation, traceability/logging, conformity assessment) into the AI Act, acting in the same direction the org described as appropriate risk management.",2,True
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,17,,0.866421,"Requires providers of high-risk AI systems to establish a documented quality management system covering regulatory compliance, design control, data management, risk management, post-market monitoring, and accountability frameworks, with proportionality for organisation size.",ALIGNED,"MedTech Europe explicitly highlights that in the medtech sector, quality management systems underpin traceability, documentation, and transparency obligations — and advocates that these existing frameworks (MDR/IVDR) already address AI risks. Article 17 establishes a mandatory quality management system for high-risk AI providers that mirrors the very elements MedTech Europe points to (technical documentation, design control, risk management, record-keeping), indicating the provision moves in the direction the organisation advocated by embedding QMS requirements consistent with the medtech regulatory model.",2,True
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,19,,0.859722,Requires providers of high-risk AI systems to undergo conformity assessment procedures and affix CE marking before placing systems on the market or putting them into service.,OPPOSING,"MedTech Europe explicitly cautions against an approach that imposes additional CE marking/labelling requirements on sectors like medtech that already have mandatory CE marking under MDR/IVDR, arguing this would cause confusion, incoherence, and significant costs. The provision establishes exactly such a conformity assessment and CE marking requirement for high-risk AI systems — including those in the medtech sector — which is the outcome the organisation argued against.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,2,,0.872068,"Establishes the scope of the AI Regulation, defining which providers, users, and AI systems it applies to, including exclusions for military purposes and certain third-country authorities, and specifying that certain product-sector regulations are only subject to Article 84.",NOISE,"The org text expresses only general support for the AI regulation's goals and endorses the need for appropriate oversight of AI in medical technologies, without taking any specific directional stance on the scope provisions (e.g., territorial application, exclusions, or the relationship with sector-specific regulations). This is a general endorsement with no specific advocacy position that can be evaluated against the provision's concrete scope determinations.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,26,,0.864078,"Establishes specific obligations for importers of high-risk AI systems, including verifying conformity assessments, technical documentation, conformity markings, contact information labelling, storage/transport conditions, and cooperation with national competent authorities.",NOISE,"The org text describes existing traceability, documentation, and transparency obligations under MDR/IVDR as background context, without taking a specific directional stance on how importer obligations should be structured in the AI Act. This is descriptive background information about the medtech regulatory landscape rather than a specific advocacy position on importer obligations, making it boilerplate/contextual rather than a targeted ask that the provision could be said to respond to.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,27,,0.872308,"Establishes obligations for distributors of high-risk AI systems, including verifying CE conformity marking, ensuring compliance with requirements, taking corrective actions, and cooperating with national competent authorities.",NOISE,"The org's position focuses on concerns about labelling confusion with existing MDR/IVDR CE marking requirements and argues that the medtech sector is already sufficiently regulated, without taking any specific directional stance on distributor obligations. The provision specifically addresses distributor responsibilities, which is not a subject the org text engages with at all — making the texts substantively unrelated in terms of advocacy.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,3,,0.872198,"Establishes a comprehensive set of definitions for key terms used throughout the AI regulation, including 'AI system', 'provider', 'user', 'conformity assessment', and others.",NOISE,"The org text is introductory and expresses only general support for the Commission's AI initiative and its goals of safety and lawful AI, without taking any specific directional stance on definitions or any particular term defined in Article 3. This is boilerplate background and general endorsement with no specific advocacy position that could be evaluated against a definitional provision.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,33,,0.853307,"Establishes requirements for notified bodies conducting conformity assessments of high-risk AI systems, including independence, competence, impartiality, confidentiality, and coordination obligations.",ALIGNED,"MedTech Europe explicitly advocates for the governance and enforcement of AI systems that are medical devices to rely on sectoral regulatory authorities and Notified Bodies, given their healthcare expertise. Article 33 directly establishes the role, requirements, and responsibilities of Notified Bodies in conducting conformity assessments of high-risk AI systems, which is precisely the mechanism MedTech Europe called for. This is a clear case of the provision acting in the direction the organisation advocated.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,38,,0.844189,"Requires the Commission to establish and operate a sectoral group for coordination and cooperation among notified bodies active in AI systems conformity assessment, with Member States ensuring their notified bodies participate.",ALIGNED,"MedTech Europe explicitly advocates for governance of AI systems (including medical devices) to rely on sectoral regulatory bodies such as Notified Bodies, which are best positioned to assess risk. Article 38 directly establishes a formal coordination mechanism — a sectoral group — for notified bodies active in AI conformity assessment, concretely institutionalising the role of sectoral notified bodies in AI governance in the direction MedTech Europe advocated for.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,43,,0.861225,"Establishes conformity assessment procedures for high-risk AI systems, including internal control and third-party (notified body) assessments, with specific provisions for AI systems already covered by sectoral legislation listed in Annex II (such as MDR/IVDR).",ALIGNED,"MedTech Europe explicitly argues that the medtech sector is already sufficiently regulated under MDR/IVDR and that these sectoral frameworks address AI-related risks, cautioning against duplicative or incoherent requirements. Article 43(3) directly responds to this concern by providing that for high-risk AI systems covered by the sectoral legal acts in Annex II (which includes MDR/IVDR), the conformity assessment shall follow those existing sectoral procedures, with AI Act requirements integrated into that existing assessment rather than creating a parallel process — aligning with the org's advocacy for coherence with existing sectoral regulation.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,49,,0.859174,"Requires CE marking to be affixed visibly, legibly, and indelibly on high-risk AI systems, with the identification number of the notified body included in promotional material.",OPPOSING,"MedTech Europe explicitly warns against an approach (Option 2) that would impose additional AI-specific labelling requirements on sectors like medtech that already have compulsory CE marking under MDR/IVDR, arguing it would cause confusion, incoherence, and significant costs. The provision establishes a new, mandatory CE marking regime for high-risk AI systems, which is precisely the kind of duplicative labelling obligation the organisation cautioned against for already-regulated sectors.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,53,,0.875624,"Establishes AI regulatory sandboxes as controlled environments for developing, testing, and validating innovative AI systems under competent authority supervision, with specific rules on liability, risk mitigation, and coordination.",NOISE,"The org text is purely introductory background, expressing general support for safe and lawful AI and acknowledging the need for oversight of medical technologies — it contains no specific advocacy position on AI regulatory sandboxes. There is no directional stance that can be evaluated against the provision's concrete mechanism.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,6,,0.870373,"Article 6 establishes classification rules for high-risk AI systems, including AI systems used as safety components in products covered by Union harmonisation legislation (such as medical devices) that require third-party conformity assessment.",OPPOSING,"MedTech Europe explicitly advocates for excluding specifically regulated sectors (like medical devices) from the scope of new AI-specific legislation, arguing that existing laws already sufficiently cover AI risks in their sector. Article 6, however, does the opposite — it brings AI systems used as safety components in products covered by Union harmonisation legislation (which includes medical devices) directly within the high-risk AI classification framework, thereby subjecting the medtech sector to the new AI regulation rather than excluding it.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,61,,0.867215,"Requires providers of high-risk AI systems to establish, document, and maintain a post-market monitoring system and plan to actively collect and analyse performance data throughout the system's lifetime.",OPPOSING,"MedTech Europe explicitly advocates for excluding specifically regulated sectors (like medtech) from the scope of new AI-specific legislation, arguing that existing post-market surveillance and vigilance obligations already sufficiently cover AI risks. Article 61 imposes new, additional post-market monitoring obligations on high-risk AI systems — directly contrary to the organisation's position that such sector-specific regulation is unnecessary and risks creating conflicts and excessive barriers.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,65,,0.866203,"Establishes a procedure for market surveillance authorities to evaluate, and if necessary require corrective action, withdrawal, or recall of AI systems presenting a risk at national level, with coordination mechanisms across Member States and the Commission.",OPPOSING,"MedTech Europe explicitly advocates for excluding specifically regulated sectors (like medtech) from the scope of new AI-specific legislation, arguing that existing laws and regulations already sufficiently cover AI risks in their sector. Article 65 establishes a new AI-specific market surveillance and risk procedure that would apply to AI systems — directly contrary to MedTech Europe's position that such sector-specific AI regulation is unnecessary and creates conflicts with existing frameworks.",1,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,67,,0.872518,"Establishes a mechanism whereby market surveillance authorities can require operators to withdraw, recall, or take corrective action on AI systems that are compliant with the Regulation but still present risks to health, safety, fundamental rights, or public interest, with Commission oversight of national measures.",OPPOSING,"MedTech Europe explicitly advocates for excluding specifically regulated sectors (like medtech) from the scope of new AI-specific legislation, arguing that existing laws and regulations already sufficiently cover AI risks in their sector. Article 67 creates a new AI-specific market surveillance and corrective action mechanism that applies on top of existing sectoral regulations, directly contradicting the organisation's position that such additional AI-specific regulatory layers are unnecessary and risk creating conflicts with existing frameworks.",2,False
MedTech Europe,433743725252-26,hys_feedback,0,0,0,article,9,,0.862963,"Establishes a mandatory, continuous risk management system for high-risk AI systems covering risk identification, evaluation, mitigation measures, testing, and residual risk communication throughout the entire lifecycle.",UNDETECTABLE,"MedTech Europe's position describes how risk management is already handled under existing medtech regulations (MDR/IVDR), noting that risks must be reduced as far as possible through design — which aligns directionally with Article 9's risk reduction hierarchy. However, the org text reads more as background context explaining existing sector-specific frameworks rather than a clear directional advocacy ask (e.g., seeking alignment with MDR/IVDR risk management requirements, or opposing a separate AI-specific regime). It is genuinely unclear whether MedTech Europe is advocating for the AI Act's risk management system to mirror or defer to MDR/IVDR requirements, or simply providing informational context, making the direction of alignment ambiguous.",1,False
Microsoft Corporation ,0801162959-21,hys_feedback,7,3,4,article,16,,0.857306,"Establishes a comprehensive list of mandatory obligations for providers of high-risk AI systems, including quality management, technical documentation, conformity assessment, CE marking, corrective actions, and reporting to national authorities.",ALIGNED,"Microsoft explicitly advocates for governance obligations on AI providers/deployers, including compliance oversight, transparency obligations, corrective/escalation processes, and training — all of which are directionally reflected in Article 16's mandatory provider obligations (quality management systems, conformity assessment, corrective actions, reporting non-compliance, and demonstrating conformity to authorities). The provision takes concrete action in the same direction Microsoft advocated for, establishing binding governance and compliance requirements on high-risk AI system providers.",1,False
Microsoft Corporation ,0801162959-21,hys_feedback,7,3,4,article,24,,0.844653,Assigns provider-equivalent compliance obligations under the AI Act to product manufacturers who place high-risk AI systems on the market together with their products.,UNDETECTABLE,"Microsoft's position advocates for governance and compliance obligations to be assigned to those involved in AI development and deployment, including specific responsibility assignments — which directionally aligns with the provision placing compliance responsibility on product manufacturers. However, Microsoft's text focuses on internal governance standards (training, transparency, escalation processes) for a broad set of actors, while the provision specifically addresses the legal responsibility transfer to product manufacturers under Annex II sectoral legislation. It is genuinely unclear whether the provision satisfies, contradicts, or ignores Microsoft's specific asks, as the provision does not address the substantive content of those governance obligations.",1,False
Microsoft Corporation ,0801162959-21,hys_feedback,7,3,4,article,41,,0.852683,"Empowers the Commission to adopt common specifications via implementing acts for high-risk AI systems when harmonised standards are absent or insufficient, with compliance creating a presumption of conformity with Chapter 2 requirements.",NOISE,"Microsoft's position focuses on advocating for a co-regulatory approach, labelling schemes, and leveraging existing regulatory frameworks — it does not take a specific stance on the Commission's power to adopt common technical specifications for high-risk AI systems. The org text is too general and thematically distinct (co-regulation vs. mandatory technical specifications) to constitute a specific advocacy position that this provision either satisfies or contradicts.",1,False
Microsoft Corporation ,0801162959-21,hys_feedback,7,3,4,article,69,,0.857114,"Establishes a framework encouraging voluntary codes of conduct for non-high-risk AI systems, covering requirements such as environmental sustainability, accessibility, and stakeholder participation, with special consideration for small-scale providers and start-ups.",ALIGNED,"Microsoft explicitly advocates for a mix of binding requirements for high-risk scenarios combined with soft-law approaches such as codes of conduct and self-regulatory mechanisms for lower-risk scenarios. Article 69 directly delivers this by establishing voluntary codes of conduct for AI systems that are not high-risk, which is precisely the soft-law/self-regulatory mechanism Microsoft called for in lower-risk contexts.",1,False
NL AIC (Dutch AI Coalition),,hys_feedback,0,0,0,article,84,,0.853809,"Establishes a periodic evaluation and review mechanism for the AI Regulation, including annual review of the high-risk AI list, quadrennial reports to Parliament and Council, and Commission authority to propose amendments in light of technological developments.",ALIGNED,"NL AIC explicitly advocates for ""agile, flexible governance solutions"" and a system that ""can quickly adapt to changing circumstances"" as a key design principle. Article 84 directly delivers this by establishing a structured, recurring review and amendment mechanism — including annual list reviews and quadrennial evaluations — that allows the regulation to evolve with technological developments. This is a concrete action in the direction the org advocated for.",1,False
Orgalim,20210641335-88,hys_feedback,0,0,0,article,24,,0.847689,Assigns responsibility for AI system compliance to the product manufacturer when a high-risk AI system is placed on the market together with the product under the manufacturer's name.,ALIGNED,"Orgalim explicitly argues that embedded AI-based applications should be treated as products under EU product safety legislation and the Product Liability Directive, and that responsibility for AI systems lies with the human/manufacturer who designed them. Article 24 directly acts on this position by placing compliance responsibility for the AI system on the product manufacturer when the AI is integrated into and sold with the product — aligning with Orgalim's advocacy that AI systems are artifacts generated by human intellect and should be governed under existing product/manufacturer liability frameworks.",1,False
Orgalim,20210641335-88,hys_feedback,0,0,0,article,3,,0.880045,"Establishes a comprehensive set of definitions for key terms used throughout the AI Act regulation, including the definition of 'AI system' as software developed with specific techniques that generates outputs influencing environments.",UNDETECTABLE,"Orgalim explicitly advocates for a specific, narrower definition of AI that emphasises human origin and 'narrow AI' (algorithmic, human-designed systems), which differs from the Commission's broader definition based on Annex I techniques. While there is a clear connection — both concern the definition of AI — it is genuinely ambiguous whether the Commission's definition satisfies Orgalim's ask, as the provision's definition is broader and technique-based rather than centred on human-assigned tasks, yet it does not entirely contradict Orgalim's framing either.",1,False
