organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Microsoft Corporation,0801162959-21,hys_feedback,3,3,0,article,3,‘Mere conduit,0.863002,"Establishes a 'mere conduit' liability exemption for information society service providers that transmit or provide access to information in a communication network, subject to conditions that the provider does not initiate, select the receiver of, or modify the transmission.",ALIGNED,"Microsoft explicitly endorses the 'mere conduit' (transmission) safe harbour as one that ""is as robust today as when they were adopted"" and argues it continues to make sense, directly supporting the preservation of this liability exemption. The provision retains and codifies exactly the 'mere conduit' safe harbour that Microsoft advocates keeping intact, making this a clear case of alignment.",1,False
Microsoft Corporation,0801162959-21,hys_feedback,3,3,0,article,42,Penalties,0.850276,"Establishes that Member States must set penalties for infringements of the Regulation by intermediary service providers, capped at 6% of annual turnover (or 1% for information-related failures) and 5% of average daily turnover for periodic penalties.",ALIGNED,"Microsoft explicitly advocated that providers who fail to meet their responsibilities should be subject to administrative penalties (not direct liability for third-party content), and the provision establishes exactly that — an administrative penalty regime for non-compliance with the Regulation rather than direct liability for third-party content. This is a clear specific tie between Microsoft's advocacy position and the provision's concrete action.",1,False
Microsoft Corporation,0801162959-21,hys_feedback,3,3,0,article,6,Voluntary own-initiative investigations and legal compliance,0.844158,"Ensures that providers of intermediary services do not lose their liability exemptions solely because they voluntarily investigate or take measures to detect, remove, or disable access to illegal content, or comply with Union law requirements.",ALIGNED,"Microsoft explicitly advocates that providers should be protected from liability for good-faith actions to comply with law or their own terms of service, and that going beyond legal requirements should not trigger ""knowledge"" that creates liability. Article 6 directly delivers this by ensuring voluntary own-initiative investigations and compliance measures do not strip providers of their liability exemptions — precisely the protection Microsoft sought.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,15,Statement of reasons,0.863108,"Requires hosting service providers to inform recipients of content removal/disabling decisions with a detailed statement of reasons, including facts relied upon, legal grounds, use of automated means, and available redress options, published in a public database.",NOISE,The org text does not express a specific advocacy position on the statement-of-reasons requirement in Article 15; it merely describes the existing terrorist content regulation's template for removal orders as background context. There is no directional stance advocating for or against the specific mechanism established by this provision.,1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,17,Internal complaint-handling system,0.877174,"Requires online platforms to provide recipients with an effective, free, electronic internal complaint-handling system for at least six months against decisions to remove content, suspend services, or terminate accounts, with timely and objective handling and no solely automated decisions.",NOISE,"The MPA EMEA text does not advocate for or against an internal complaint-handling system for recipients/users of online platforms; instead, it describes existing legal frameworks (the Copyright DSM Directive and the Platform-to-Business Regulation) as background context and argues that no further action is needed in the copyright context. This is descriptive/background text with no specific directional advocacy position on the provision's subject matter.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,18,Out-of-court dispute settlement,0.8607,"Establishes a certified out-of-court dispute settlement mechanism for recipients of online platform decisions, requiring platforms to engage in good faith and be bound by the body's decisions.",NOISE,"The org's text describes existing legal frameworks (the Copyright in the Digital Single Market Directive and the Platform to Business Regulation) and their existing complaint/mediation mechanisms, but does not express a specific advocacy position for or against the creation of a new out-of-court dispute settlement mechanism in the DSA. The text is largely descriptive background context about existing law, with no directional stance on what the Commission should or should not do regarding out-of-court dispute settlement.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,20,Measures and protection against misuse,0.878286,"Requires online platforms to suspend services to users who frequently provide manifestly illegal content, and to suspend processing of notices/complaints from those who frequently submit manifestly unfounded notices, with case-by-case assessment and transparent policies.",NOISE,"The org text describes existing legal frameworks (CDSM Directive, Platform-to-Business Regulation) and their notice-and-action procedures as background context, without expressing a specific directional advocacy position on anti-abuse/suspension mechanisms for platforms. There is no specific stance for or against the misuse-suspension mechanism established in Article 20.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,3,‘Mere conduit,0.856919,"Establishes a 'mere conduit' liability exemption for service providers that passively transmit information without initiating, selecting the receiver of, or modifying the transmission.",NOISE,"The organisation's text is a recitation of existing CJEU case law (Google France, eBay) describing the current legal framework for intermediary liability exemptions — it does not express a specific directional advocacy position on what the new provision should do. It is background legal description rather than a concrete ask for the provision to be expanded, narrowed, or changed in any particular way.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,55,Interim measures,0.842023,Authorises the Commission to order interim measures against very large online platforms on the basis of a prima facie finding of infringement where there is urgency due to risk of serious damage to recipients of the service.,NOISE,"The organisation's text advocates for a targeted, per-problem regulatory approach to notice-and-action for illegal content (particularly IP-infringing content), but does not express any specific position on interim measures or emergency enforcement powers against very large online platforms. The org text is focused on distinguishing IP infringement takedowns from other content types and endorsing a nuanced regulatory approach, which does not constitute a directional stance on the interim measures mechanism established by Article 55.",1,False
Motion Picture Association EMEA,95201401713-39,hys_feedback,4,2,2,article,6,Voluntary own-initiative investigations and legal compliance,0.847138,"Article 6 establishes that providers of intermediary services do not lose their liability exemptions solely because they voluntarily take actions to detect, identify, and remove illegal content or comply with Union law requirements.",OPPOSING,"The MPA EMEA explicitly argues that the claim that existing liability rules disincentivize voluntary action is ""wholly misplaced,"" suggesting no legislative fix is needed on this point. Article 6 directly addresses and resolves that very concern by codifying that voluntary action does not forfeit liability protection — the exact mechanism MPA EMEA argues is unnecessary and misapplied.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,27,Mitigation of risks,0.867743,"Requires very large online platforms to implement reasonable, proportionate, and effective mitigation measures tailored to identified systemic risks, and mandates annual reporting on systemic risks and best practices.",UNDETECTABLE,"The organisation advocates that any regulation of large platforms must rest on a solid theoretical or empirical basis, particularly regarding claims about societal harms and the definition of 'large platforms.' Article 27 establishes concrete mitigation obligations for very large online platforms tied to systemic risks — a subject the org is concerned about — but the org's position focuses on the evidentiary foundation for regulation rather than endorsing or opposing specific mitigation measures. It is genuinely unclear whether the provision's risk-mitigation framework satisfies the org's demand for empirical grounding or whether the org would view it as insufficiently justified.",2,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,28,Independent audit,0.854747,"Requires very large online platforms to undergo independent annual audits assessing compliance with Chapter III obligations and codes of conduct commitments, with detailed reporting and follow-up requirements.",NOISE,"The organisation's text focuses on the need for a solid theoretical or empirical basis for regulating large platforms, particularly regarding competition harm, societal effects, data concentration, and the definition of 'large platforms.' This is a general methodological concern about the justification for regulation, not a specific advocacy position on independent auditing mechanisms. There is no directional stance on whether audits should or should not exist, or how they should be structured.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,31,Data access and scrutiny,0.871665,"Establishes data access and scrutiny obligations for very large online platforms, requiring them to provide data to regulators and vetted researchers for compliance monitoring and systemic risk research.",NOISE,"The organisation's text calls for a solid theoretical or empirical basis for regulating large platforms, touching on competition harms, societal effects, and definitions — but does not express a specific advocacy position on data access or scrutiny mechanisms. The position is too general and background-oriented to constitute a directional stance on what Article 31 specifically establishes.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,32,Compliance officers,0.860717,Requires very large online platforms to appoint qualified compliance officers responsible for monitoring regulatory compliance and cooperating with oversight authorities.,NOISE,"The organisation's text focuses on the need for a solid theoretical or empirical basis for regulating large platforms, particularly regarding competition harm, societal effects, and the definition of 'large platforms.' It does not express any specific advocacy position on the creation or structure of compliance officer requirements, making the connection to this provision purely topical at best.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,46,Joint investigations and requests for Commission intervention,0.861275,Establishes a mechanism for Digital Services Coordinators to conduct joint investigations across Member States and request Commission intervention for very large online platforms suspected of infringing the Regulation.,ALIGNED,"The organisation explicitly advocates for a decentralised enforcement regime supported by ""robust coordination and cooperation mechanisms between national authorities"" and highlights the value of Commission intervention in cross-jurisdictional cases (drawing the analogy to competition law). Article 46 directly delivers this by creating joint investigation procedures among national Digital Services Coordinators and a formal mechanism for requesting Commission intervention in cross-border cases, which aligns with the organisation's specific ask for coordinated national enforcement backed by Commission support.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,47,European Board for Digital Services,0.857562,"Establishes the European Board for Digital Services as an independent advisory group of Digital Services Coordinators to ensure consistent application of the regulation, coordinate guidance, and assist in supervising very large online platforms.",NOISE,"The organisation's text expresses only general support for deeper cooperation and harmonisation in the internal market for digital services, without taking any specific stance on the creation of a supervisory/advisory board or its structure and mandate. This is a broad endorsement of the DSA initiative rather than a directional advocacy position that can be meaningfully evaluated against this specific provision.",1,False
National Board of Trade Sweden,,hys_feedback,0,0,0,article,59,Fines,0.860268,"Establishes a fine regime for very large online platforms, with fines up to 6% of total turnover for infringements and up to 1% for procedural violations such as supplying incorrect information or refusing inspections.",NOISE,"The organisation's position focuses on the need for a solid theoretical or empirical basis for regulating large platforms, particularly regarding harm to competition, societal effects, data concentration, and the definition of 'large platforms.' It does not express any specific stance on the fine mechanism, its thresholds, or enforcement procedures established in Article 59. The org text is too general and thematically unrelated to the specific enforcement/fines provision to constitute a substantive advocacy position on this subject.",1,False
"New America Foundation's Open Technology Institute
Note: The views in this submission belong to the Open Technology Institute only.",,hys_feedback,0,0,0,article,24,Online advertising transparency,0.844835,"Requires online platforms to ensure users can identify in real time that content is an advertisement, who placed it, and the main parameters used to target them.",ALIGNED,"The org explicitly advocates for greater transparency and accountability around advertising operations ""at the user level,"" including clear disclosure of ad content policies and targeting mechanisms. Article 24 directly delivers user-level advertising transparency by mandating real-time identification of ads, advertisers, and targeting parameters — concrete action in the same direction the org advocated for.",1,False
"New America Foundation's Open Technology Institute
Note: The views in this submission belong to the Open Technology Institute only.",,hys_feedback,0,0,0,article,30,Additional online advertising transparency,0.864135,"Requires very large online platforms to compile and make publicly available through APIs a repository of advertising information, including ad content, advertiser identity, display period, targeting parameters, and reach numbers, without personal data of recipients.",ALIGNED,"The org explicitly advocates that internet platforms should provide greater transparency and accountability around their advertising operations, including publishing descriptions of advertising content policies and making ad-related information accessible. The provision directly responds to this by mandating a public repository of advertising information (content, advertiser, targeting, reach) accessible via APIs, which is a concrete regulatory action in the same direction the org advocated for — increased advertising transparency and accountability on platforms.",1,False
"New America Foundation's Open Technology Institute
Note: The views in this submission belong to the Open Technology Institute only.",,hys_feedback,0,0,0,article,33,Transparency reporting obligations for very large online platforms,0.854623,"Requires very large online platforms to publicly publish transparency reports on risk assessments, risk mitigation measures, and audit results at defined intervals, with limited exceptions for confidential or security-sensitive information.",UNDETECTABLE,"Both the provision and the org position concern transparency and public reporting obligations for online platforms, and the org specifically advocates for platforms publishing comprehensive, accessible descriptions of their policies. However, the org's advocacy is narrowly focused on advertising content policies and ad-related transparency, whereas the provision addresses risk assessments, risk mitigation measures, and audit reports for very large online platforms — a distinct and broader transparency regime. There is a real thematic connection around platform transparency reporting, but it is genuinely unclear whether this provision responds to the org's specific advertising-focused transparency ask.",1,False
OLX Global BV,,commission_meeting,3,3,0,article,70,Committee,0.845754,"Establishes the Digital Services Committee to assist the Commission, operating under Regulation (EU) No 182/2011 advisory procedure.",NOISE,"The org position text contains only a subject line listing broad topics (Digital Services Act, digital identity, platform-to-business regulation) with no substantive advocacy position expressed. There is no specific directional stance on the creation or functioning of a committee, making it impossible to assess alignment or opposition.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,27,Mitigation of risks,0.873163,"Requires very large online platforms to implement reasonable and proportionate mitigation measures for systemic risks, including adapting content moderation and recommender systems, and mandates annual reports on systemic risks and best practices.",UNDETECTABLE,"Panoptykon advocates against general monitoring obligations and for limiting platform liability for user-generated content, which touches on content moderation obligations. Article 27 imposes risk mitigation measures including adapting content moderation systems on very large platforms, which could be seen as creating moderation obligations — but the provision is targeted and risk-specific rather than a general monitoring obligation, making it genuinely unclear whether it satisfies, contradicts, or is neutral to Panoptykon's specific concerns about general monitoring and liability.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,29,Recommender systems,0.86947,"Requires very large online platforms to disclose the main parameters of their recommender systems in terms and conditions and provide users with at least one non-profiling-based option to modify those parameters, with an accessible interface to do so.",NOISE,"The org's text focuses on platform liability for user-generated content and the principle against general monitoring obligations — it does not express any specific advocacy position on recommender systems, their transparency, or user controls over algorithmic parameters. The excerpt contains no directional stance on the subject matter of Article 29.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,30,Additional online advertising transparency,0.864286,"Requires very large online platforms to maintain a publicly accessible advertising repository (ad library) via API, containing details about ad content, advertiser identity, display period, targeting parameters, and reach, without personal data of recipients.",ALIGNED,"The organisation explicitly recommends that the DSA mandate an obligation for advertising-driven platforms to maintain ad libraries with a minimum standard for disclosures, criticising the current voluntary and discretionary nature of such tools. Article 30 directly delivers this ask by legally requiring very large online platforms to maintain a public advertising repository with specified minimum information disclosures, matching both the mechanism and the minimum-standard approach the organisation advocated for.",2,True
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,32,Compliance officers,0.859803,"Requires very large online platforms to appoint one or more compliance officers with specific qualifications, tasks, independence, and reporting obligations to monitor compliance with the DSA Regulation.",NOISE,"The organisation's position focuses on liability limitations for user-generated content, opposition to general monitoring obligations, and guiding principles for platform regulation — none of which address the appointment or role of compliance officers. There is no substantive advocacy position in the org text that relates to the compliance officer mechanism established in this provision.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,34,Standards,0.872733,"Requires the Commission to support and promote voluntary industry standards for electronic submissions, APIs, auditing, interoperability of advertisement repositories, and data transmission between advertising intermediaries.",OPPOSING,"The organisation explicitly advocates for mandatory interoperability obligations on gatekeepers — including binding technical standards and explicit duties to support interoperability — whereas the provision only establishes voluntary industry standards promoted by the Commission. The org's core ask is for hard, enforceable interoperability requirements, which the provision directly contradicts by limiting itself to voluntary standardisation support.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,36,Codes of conduct for online advertising,0.853002,Encourages and facilitates the drawing up of voluntary codes of conduct at Union level to contribute to further transparency in online advertising beyond existing mandatory requirements.,OPPOSING,"Panoptykon Foundation explicitly argues that voluntary measures (including Commission-inspired codes of conduct) have proven insufficient to achieve meaningful transparency in online advertising and targeting. The provision establishes yet another voluntary code of conduct mechanism, which is precisely the type of measure the organisation argues has failed — directly contradicting their implicit call for stronger, mandatory transparency requirements rather than further voluntary initiatives.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,49,Tasks of the Board,0.86961,"Establishes the tasks of the European Board for Digital Services, including coordinating joint investigations, supporting audits of very large online platforms, issuing opinions and recommendations to Digital Services Coordinators, and promoting standards and codes of conduct.",NOISE,"The org's position focuses on platform liability for user-generated content and the prohibition of general monitoring obligations — neither of which is addressed by this provision. The provision concerns the institutional tasks of the Board (coordination, audits, opinions, standards), which has no substantive connection to the org's specific advocacy on liability limitations and no-monitoring principles.",1,False
Panoptykon Foundation,26332554844-60,hys_feedback,1,0,1,article,56,Commitments,0.869379,"Establishes a commitments mechanism whereby very large online platforms can offer binding compliance commitments to the Commission, which may close proceedings, with provisions for reopening if circumstances change or commitments are breached.",NOISE,"The organisation's position focuses on principles such as liability limitations for user-generated content, no general monitoring obligations, and the overall framework for platform regulation — it does not express any specific stance on a commitments/settlement mechanism in enforcement proceedings. There is no substantive advocacy position in the org text that relates to the provision's subject matter of binding commitments and procedural enforcement tools.",1,False
SAA - Society of Audiovisual Authors,99336382936-11,hys_feedback,0,0,0,article,11,Legal representatives,0.855209,Requires providers of intermediary services without an EU establishment but offering services in the Union to designate a legal representative in writing in a Member State.,ALIGNED,"The organisation explicitly advocates that services without an EU establishment should be required to designate a legal representative in writing in the EU — precisely what Article 11 mandates. The org's specific ask (written designation of a legal representative in the EU, modelled on the GDPR approach) is directly delivered by this provision.",1,False
Schibsted ASA,532331921544-33,hys_feedback,8,5,3,article,21,Notification of suspicions of criminal offences,0.857779,"Requires online platforms to promptly notify law enforcement or judicial authorities when they become aware of information suggesting a serious criminal offence involving a threat to life or safety has occurred, is occurring, or is likely to occur.",UNDETECTABLE,"Schibsted's position focuses on cross-jurisdictional challenges in criminal law enforcement online, Member States reviewing national legislation, and concerns about one country setting limits on freedom of expression in others — but does not take a clear stance for or against a mandatory platform notification obligation to law enforcement. While there is a thematic connection (criminal offences online and cross-border jurisdiction), it is genuinely unclear whether Schibsted would support or oppose Article 21's specific notification requirement, making the direction of alignment ambiguous.",1,False
Seldia-the European Direct Selling Association,1710335466-15,hys_feedback,0,0,0,article,21,Notification of suspicions of criminal offences,0.858402,Requires online platforms to promptly notify law enforcement or judicial authorities when they become aware of information suggesting a serious criminal offence involving a threat to life or safety has occurred or may occur.,UNDETECTABLE,"Seldia advocates for harmonised obligations on online platforms to protect consumers from illegal/dangerous products, including informing customers when they have bought illegal goods and establishing notice-and-takedown procedures. The provision addresses criminal offence notification to law enforcement — a related but distinct mechanism. While both concern platform obligations around illegal activity and consumer safety, Seldia's specific asks (know-your-merchant, customer notification, notice-and-takedown) do not clearly map onto this law enforcement notification requirement, making it genuinely ambiguous whether this provision satisfies, contradicts, or simply goes beyond what Seldia advocated for.",1,False
Sky,62536168216-12,hys_feedback,0,0,0,article,38,Competent authorities and Digital Services Coordinators,0.86914,Establishes the requirement for Member States to designate one or more competent authorities and a Digital Services Coordinator responsible for the application and enforcement of the DSA at national level.,NOISE,"Sky's position focuses on the scope of the DSA — specifically which companies and business models should be covered, and avoiding duplication of existing regulation overseen by NRAs. It does not express any specific stance on the designation of competent authorities or Digital Services Coordinators, which is what Article 38 establishes. The org text contains no substantive advocacy position relevant to this provision.",1,False
Sky,62536168216-12,hys_feedback,0,0,0,article,39,Requirements for Digital Services Coordinators,0.86387,"Establishes independence, impartiality, transparency, and adequate resourcing requirements for Digital Services Coordinators in Member States.",NOISE,"Sky's position text focuses on the scope of the DSA (which companies and business models should be covered, avoiding duplication of existing NRA regulation), and does not express any specific advocacy position on the independence, resourcing, or operational requirements of Digital Services Coordinators. The org text contains no directional stance on the subject matter of Article 39.",1,False
Sky,62536168216-12,hys_feedback,0,0,0,article,44,Activity reports,0.870758,Requires Digital Services Coordinators to produce and publish annual activity reports covering orders to act against illegal content and orders to provide information issued by national authorities.,NOISE,"Sky's position text focuses on the scope of the DSA framework — which companies and business models should be covered, avoiding duplication of existing regulation, and proportionality of remedies — without expressing any specific stance on reporting obligations or annual activity reports by Digital Services Coordinators. The text contains no directional advocacy position that could be evaluated against this provision.",1,False
Sky,62536168216-12,hys_feedback,0,0,0,article,46,Joint investigations and requests for Commission intervention,0.864118,Establishes a mechanism for Digital Services Coordinators to conduct joint investigations and request Commission intervention against very large online platforms suspected of infringing the Regulation.,NOISE,"Sky's position text focuses on the scope of which companies and business models should be covered by the DSA framework, arguing against regulatory duplication for already-regulated entities. It does not express any specific stance on joint investigations between Digital Services Coordinators or Commission intervention mechanisms, making the org text substantively unrelated to the provision's concrete action.",1,False
Sky,62536168216-12,hys_feedback,0,0,0,article,48,Structure of the Board,0.862731,"Establishes the structure, composition, voting rules, and operational procedures of the Digital Services Coordinators Board, including the Commission's chairing role and administrative support functions.",NOISE,"Sky's position focuses on the scope of the DSA (which companies/business models should be covered) and avoiding duplication of existing NRA regulation — it contains no substantive advocacy position on the Board's structure, composition, voting rights, or procedural rules. The org text is entirely unrelated to the specific institutional mechanics established in Article 48.",1,False
Sports Rights Owners' Coalition,422544515758-37,hys_feedback,0,0,0,article,11,Legal representatives,0.857543,Requires providers of intermediary services without EU establishment to designate a legal representative in the EU who can be held liable for non-compliance and must be reachable by authorities.,ALIGNED,"SROC explicitly advocates against anonymous online intermediaries operating in the EU, calling for transparency obligations and identification requirements for online platforms. The provision directly addresses this by mandating that non-EU-established intermediary service providers designate an identifiable, contactable legal representative in the EU who can be held liable — a concrete step against the anonymity SROC opposes.",1,False
Sports Rights Owners' Coalition,422544515758-37,hys_feedback,0,0,0,article,13,Transparency reporting obligations for providers of intermediary services,0.871498,"Requires providers of intermediary services to publish annual transparency reports on content moderation activities, including orders received, notices submitted, and complaints handled.",UNDETECTABLE,"Both the org and the provision address transparency obligations for online intermediaries, so a real connection exists. However, the org's specific ask is about identifying and verifying the identity of suppliers and content providers to prevent anonymous operation of illegal platforms — i.e., transparency about who is using/operating on platforms. The provision instead establishes reporting obligations about content moderation activities (orders, notices, complaints), which is a different dimension of transparency. It is genuinely unclear whether this provision satisfies, contradicts, or simply ignores the org's specific concern about anonymity of suppliers and content providers.",1,False
Sports Rights Owners' Coalition,422544515758-37,hys_feedback,0,0,0,article,22,Traceability of traders,0.87708,"Requires online platforms to collect, verify, and publish identifying information about traders before allowing them to offer products or services to EU consumers, and to suspend services if information is inaccurate or incomplete.",ALIGNED,"SROC explicitly advocates that online platforms must obtain and properly verify full details of suppliers/content providers, and that anonymous operation should not be permitted — directly mirroring Article 22's mandatory trader identification, verification, and disclosure obligations. The provision concretely delivers what SROC called for: no anonymous trading on platforms, with verification requirements and suspension for non-compliance.",1,False
Sports Rights Owners' Coalition,422544515758-37,hys_feedback,0,0,0,article,34,Standards,0.85974,"Requires the Commission to support and promote the development of voluntary industry standards for electronic submissions, interfaces, auditing, interoperability of ad repositories, and transmission of data between advertising intermediaries for transparency obligations.",UNDETECTABLE,"The org specifically advocates for stronger transparency obligations on online intermediaries — including ad-brokers — to prevent anonymous operation, which connects to the provision's focus on standards for advertising transparency and data transmission between advertising intermediaries. However, the provision establishes voluntary industry standards rather than mandatory identification/verification requirements, and it is genuinely unclear whether this satisfies, contradicts, or simply falls short of the org's specific ask for enforceable transparency and identity verification obligations.",1,False
Sports Rights Owners' Coalition,422544515758-37,hys_feedback,0,0,0,article,52,Requests for information,0.865626,"Empowers the Commission to require very large online platforms and other persons to provide information relevant to suspected infringements, through simple requests or binding decisions with penalties.",UNDETECTABLE,"The org advocates for transparency and the right of information obligations on online intermediaries — specifically to prevent anonymous operation and ensure identification of suppliers/content providers for IPR enforcement purposes. Article 52 does establish information-gathering powers directed at online platforms, which touches the same general area. However, the provision is narrowly focused on the Commission's investigatory powers over very large online platforms in the context of DSA enforcement, not on requiring platforms to identify their suppliers/content providers to rights holders or clarifying IPRED/E-Commerce Directive transparency obligations. It is genuinely unclear whether this provision satisfies, contradicts, or simply bypasses the org's specific ask about transparency for IPR enforcement purposes.",1,False
Syntec Numérique,565078326484-60,hys_feedback,0,0,0,article,7,No general monitoring or active fact-finding obligations,0.843579,Prohibits the imposition of general monitoring or active fact-finding obligations on providers of intermediary services.,ALIGNED,"Syntec Numérique explicitly advocates for maintaining the principle that no general monitoring obligation can be imposed on intermediary service providers (""Nous soutenons le maintien de ce principe""), citing risks to fundamental rights, freedom of expression, and market competition. Article 7 directly codifies this exact principle by prohibiting general monitoring or active fact-finding obligations on intermediary service providers, fully delivering what the organisation asked for.",1,False
The Football Association Premier League Limited,The Premier League - 20008164092-96,hys_feedback,0,0,0,article,17,Internal complaint-handling system,0.865176,"Requires online platforms to provide recipients with an internal complaint-handling system allowing them to contest decisions to remove/disable content, suspend/terminate service, or suspend/terminate accounts.",NOISE,"The organisation's position focuses on requiring streaming platforms to implement content identification systems and real-time takedown tools to combat copyright infringement/piracy, advocating for rights holders' ability to remove infringing content. The provision, by contrast, establishes an internal complaint-handling system for recipients (users) who wish to contest platform moderation decisions against them. These are distinct subjects — the org advocates for proactive anti-piracy obligations on platforms, while the provision addresses user redress mechanisms — and the org text contains no substantive advocacy position on internal complaint-handling systems for users.",1,False
Transatlantic High Level Working Group on Content Moderation Online and Freedom of Expression,,hys_feedback,0,0,0,article,24,Online advertising transparency,0.845812,"Requires online platforms to ensure recipients can identify advertisements in real time, including the advertiser's identity and the main parameters used for targeting.",ALIGNED,"The organisation specifically advocates for transparency in advertising, including verification of advertiser identity, targeting criteria, and audience selection parameters — all of which the provision directly delivers by mandating real-time disclosure of the advertiser's identity and the main targeting parameters used. While the org's focus is on political advertising specifically and the provision applies more broadly, the provision acts concretely in the same direction the org advocated for.",1,False
Transatlantic High Level Working Group on Content Moderation Online and Freedom of Expression,,hys_feedback,0,0,0,article,28,Independent audit,0.855227,"Requires very large online platforms to undergo independent annual audits at their own expense to assess compliance with Chapter III obligations and codes of conduct commitments, with detailed reporting and implementation requirements.",ALIGNED,"The organisation explicitly advocates for an accountability regime that includes audit compliance and independent oversight mechanisms, with regulators having insight into platform algorithms and operations. The provision directly establishes mandatory independent audits for very large online platforms to assess compliance with their obligations, which aligns with the org's specific call for an accountability regime holding platforms to their transparency obligations through audit compliance mechanisms.",1,False
Transatlantic High Level Working Group on Content Moderation Online and Freedom of Expression,,hys_feedback,0,0,0,article,30,Additional online advertising transparency,0.86552,"Requires very large online platforms to maintain and publicly expose (via API) an advertising repository including ad content, advertiser identity, display period, targeting parameters, and audience reach numbers, without personal data of recipients.",ALIGNED,"The organisation explicitly advocates for platforms to provide information on advertiser identity, targeted audience size, and targeting/selection criteria in a political ad database accessible to researchers — all of which the provision directly delivers through its mandatory public repository requirements (Article 30(2)(b), (d), (e)). While the org focuses specifically on political/election advertising and the provision applies to advertising broadly, the provision concretely acts in the same direction the org advocated for, satisfying its specific asks on advertiser verification, targeting transparency, and audience data.",1,False
Transatlantic High Level Working Group on Content Moderation Online and Freedom of Expression,,hys_feedback,0,0,0,article,33,Transparency reporting obligations for very large online platforms,0.856625,"Requires very large online platforms to publish transparency reports on risk assessments, mitigation measures, and audit results every six months/annually, with a confidentiality carve-out for sensitive information.",ALIGNED,"The organisation explicitly advocates for transparency rules for platform activities and a three-tier disclosure structure enabling regulators, researchers, and the public to judge performance. Article 33 directly delivers on this by mandating that very large online platforms publicly publish risk assessment results, mitigation measures, and audit reports — concrete transparency and accountability obligations that align with the org's specific advocacy for disclosure structures and accountability regimes.",1,False
Transnational Alliance to Combat Illicit Trade (TRACIT),946287531521-87,hys_feedback,0,0,0,article,22,Traceability of traders,0.876471,"Requires online platforms to collect, verify, store, and publicly disclose detailed trader identification and contact information before allowing traders to offer products or services to EU consumers.",ALIGNED,"TRACIT explicitly advocates for platforms to collect trader contact information (name, address, banking details), vet it for accuracy at sign-up and regular intervals, and publish full name and contact information of vendors to the public — all of which Article 22 directly delivers through its mandatory information collection (Art. 22(1)), verification requirements (Art. 22(2)), and public disclosure obligations (Art. 22(6)). The provision acts concretely in the same direction as TRACIT's specific asks.",1,False
Transnational Alliance to Combat Illicit Trade (TRACIT),946287531521-87,hys_feedback,0,0,0,article,24,Online advertising transparency,0.844372,"Requires online platforms to ensure recipients can identify in real time that content is an advertisement, who placed it, and the main parameters used to target them.",ALIGNED,"TRACIT specifically advocates for ""Know Your Business Customer"" protocols requiring platforms to gather and verify the identity of advertisers, and the provision directly requires disclosure of the natural or legal person on whose behalf each advertisement is displayed — delivering transparency about advertiser identity. While the provision focuses on recipient-facing disclosure rather than back-end verification, it concretely acts in the same direction TRACIT advocates: making advertiser identity identifiable and transparent, which supports the goal of exposing bad actors and fraudulent advertisers.",1,False
Uplift - A People Powered Community,,hys_feedback,0,0,0,article,25,Very large online platforms,0.865531,"Establishes a threshold of 45 million average monthly active recipients to designate online platforms as 'very large online platforms' subject to additional obligations under the DSA, including a methodology for calculation and a designation process.",NOISE,"The organisation's text is largely introductory and background in nature, describing who Uplift is, how the submission was compiled, and expressing general support for platform accountability, transparency, and regulation. It does not take any specific directional stance on the threshold for designating very large online platforms, the calculation methodology, or the designation process established in Article 25.",1,False
