organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
PlasticsEurope,454264611835-56,hys_feedback,0,0,0,article,60,Amendments to Regulation (EU) 2019/1020,0.861035,"Amends Regulation (EU) 2019/1020 to add the Single-Use Plastics Directive and the new Packaging and Packaging Waste Regulation to its market surveillance scope, while removing certain existing points from its annexes.",NOISE,"PlasticsEurope's position focuses on high-level principles for the revision of the Packaging and Packaging Waste Directive — recyclability definitions, reuse/recycling systems, and a harmonised legal framework — without expressing any specific stance on market surveillance scope or the amendment of Regulation (EU) 2019/1020. The provision is a technical amendment to market surveillance annexes, which is entirely outside the scope of PlasticsEurope's stated advocacy positions.",1,False
PlasticsEurope,454264611835-56,hys_feedback,0,0,0,article,7,Minimum recycled content in plastic packaging,0.877505,"Establishes mandatory minimum recycled content percentages (from post-consumer plastic waste) in plastic packaging from 2030 and 2040, with specific targets by packaging type, exemptions, and mechanisms for adjustment.",ALIGNED,"PlasticsEurope explicitly acknowledges that ""the incorporation of recycled content in packaging is a key step to optimise the use of natural resources and cut emissions"" and agrees that recyclates must become as attractive as virgin raw materials, signalling support for mandatory recycled content measures. The provision directly establishes the mandatory minimum recycled content targets that PlasticsEurope's position anticipates and broadly endorses, making this a clear case of the provision acting in the direction the organisation advocated for.",2,False
Reloop Platform,238053939960-16,hys_feedback,0,0,0,article,12,Labelling of waste receptacles for the collection of packaging waste,0.849449,"Requires labels enabling separate collection of material-specific packaging waste fractions to be affixed visibly, legibly, and indelibly on all waste receptacles by 1 January 2028.",UNDETECTABLE,"Reloop advocates for labelling requirements on packaging itself (to inform consumers about reusability, recyclability, etc.), while the provision concerns labelling on waste receptacles (bins/containers) to guide separate collection. There is a genuine thematic connection around packaging waste labelling, but the provision addresses a different object (receptacles, not packaging) and a different purpose (sorting/collection guidance, not consumer purchasing decisions), making it genuinely unclear whether this provision satisfies, contradicts, or ignores Reloop's specific ask.",1,False
Reloop Platform,238053939960-16,hys_feedback,0,0,0,article,27,Rules on the calculation of the attainment of the re-use and refill targets,0.865827,"Establishes detailed calculation rules for demonstrating attainment of re-use and refill targets, specifying how economic operators must count units of sales in reusable packaging, refill systems, and other means.",NOISE,"While Reloop Platform advocates for reuse targets and stimulating reusable packaging at the EU level, their position is a general endorsement of reuse promotion without any specific stance on how re-use and refill targets should be calculated or measured. The provision deals specifically with calculation methodology for target attainment, which is not addressed in the org's text. The org's general support for reuse targets does not constitute a specific advocacy position on calculation rules.",1,False
Reloop Platform,238053939960-16,hys_feedback,0,0,0,article,32,Common technical specifications,0.855294,"Establishes a mechanism for the Commission to adopt common technical specifications for packaging requirements (Articles 5–11 and 24) via implementing acts when harmonised standards are absent or inadequate, and grants conformity presumption to packaging meeting those specifications.",ALIGNED,"Reloop explicitly advocates for the European Commission to clearly define 'recyclable' through a combination of measures including design-for-recycling standards and recycling rate thresholds, ensuring both technical and practical recyclability. Article 32 establishes a mechanism for the Commission to adopt common technical specifications — including for design-for-recycling requirements under Articles 5–11 — precisely when harmonised standards are absent or inadequate, which is the type of Commission-led definitional/standards action Reloop called for.",1,False
Reloop Platform,238053939960-16,hys_feedback,0,0,0,article,47,Rules on the calculation of the attainment of the recycling targets,0.86623,"Establishes detailed rules for calculating whether recycling targets have been attained, including how to measure packaging waste generated and recycled, treatment of composite packaging, exported waste, and quality control systems — all based on weight-based metrics.",OPPOSING,"The provision establishes weight-based recycling target calculation rules, while Reloop Platform explicitly advocates against weight-based targets, calling instead for impact- or output-oriented targets based on net CO2 impacts. The provision does the opposite of what the organisation asked for.",1,False
Reloop Platform,238053939960-16,hys_feedback,0,0,0,article,48,Rules on the calculation of the attainment of the recycling targets by including re-use,0.873162,"Allows Member States to adjust recycling targets downward by accounting for the share of reusable sales packaging placed on the market and re-used in a re-use system, capped at five percentage points.",OPPOSING,"Reloop Platform explicitly advocates for further stimulating reuse at the EU level to reduce environmental impact and reverse the decline of reusable packaging. The provision, however, allows Member States to use reuse shares to lower their recycling targets — effectively creating a mechanism that could reduce ambition on recycling without necessarily strengthening reuse obligations, which runs counter to Reloop's call for stronger, not weaker, circular economy measures tied to reuse.",1,False
Rethink Plastic alliance,47806848200-34,hys_feedback,1,0,1,article,38,Prevention of packaging waste,0.876164,"Establishes mandatory per-capita packaging waste reduction targets for Member States (5% by 2030, 10% by 2035, 15% by 2040) and requires measures to prevent packaging waste generation and minimise environmental impact.",ALIGNED,"The organisation explicitly advocates for concrete packaging waste prevention actions, prioritising prevention and reuse in line with the waste hierarchy — which directly aligns with Article 38's binding reduction targets and requirement for Member States to implement waste prevention measures. The provision takes concrete action in the same direction the org advocates (mandatory waste prevention targets and measures), even if it does not fully deliver all of the org's specific asks (e.g. phasing out landfilling/incineration).",1,False
Rethink Plastic alliance,47806848200-34,hys_feedback,1,0,1,article,44,Deposit and return systems,0.868304,"Mandates Member States to establish deposit and return systems for single-use plastic and metal beverage containers by 1 January 2029, with specific exemptions and minimum criteria.",ALIGNED,"The organisation explicitly advocates for scaling up deposit refund schemes (DRS) as an essential tool for implementing successful reuse systems, and the provision directly mandates the establishment of deposit and return systems for single-use beverage containers across Member States. This is a clear case of the org making a specific ask and the provision delivering it in the same direction.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,17,Obligations of distributors,0.862916,"Establishes obligations for distributors to verify packaging conformity, act with due care, withhold non-compliant packaging from the market, take corrective measures, and cooperate with national authorities.",UNDETECTABLE,"The org advocates for digitised public databases, stakeholder access to information (including NGOs), complaint mechanisms with judicial review, and penalties applicable to company directors — all focused on transparency, public accountability, and civil society participation. Article 17 addresses distributor obligations toward national authorities and market conformity, which touches on accountability and compliance enforcement, but does not establish the public databases, NGO access rights, complaint mechanisms, or judicial review standing the org specifically calls for. There is a real but indirect connection around compliance accountability, yet the provision neither delivers nor clearly contradicts the org's specific asks.",2,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,26,Re-use and refill targets,0.870847,"Establishes mandatory re-use and refill targets by packaging type and sector (beverages, food, transport, e-commerce, etc.) with specific percentage thresholds for 2030 and 2040, along with exemptions for small operators.",ALIGNED,"The organisation explicitly advocates for mandatory, sector-specific re-use and refill targets by packaging type — specifically calling out beverage packaging and transport packaging — and the provision directly delivers exactly this, setting binding percentage targets for beverages and transport packaging by 2030 and 2040. The org's specific asks (mandatory refill targets for beverages, reusable transport packaging requirements) are concretely addressed by the provision's action.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,27,Rules on the calculation of the attainment of the re-use and refill targets,0.860774,"Establishes detailed calculation rules and methodology for economic operators to demonstrate attainment of re-use and refill targets by packaging type and sector (beverages, food, appliances, transport packaging).",ALIGNED,"The organisation explicitly advocates for specific, sector-differentiated re-use and refill targets by packaging type (beverages, transport packaging, etc.), and the provision directly operationalises such targets by establishing calculation rules broken down by packaging format and sector. The provision's structure — with separate calculations for beverage/food refill, reusable packaging by format, and appliances — directly responds to the org's call for dedicated, workable sector-specific targets.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,28,Reporting to the competent authorities on re-use and refill targets,0.868389,"Requires economic operators to report data on re-use and refill target attainment to competent authorities annually, with Member States making the results publicly available.",ALIGNED,"The organisation explicitly advocates for mandatory reporting on implementation measures (including reuse and recycling data), with reports made publicly accessible — the provision directly establishes a reporting obligation on economic operators covering reuse/refill targets, with results made public by Member States, acting in the same direction the org advocated for.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,39,Register of producers,0.86121,"Establishes a mandatory producer registration system in each Member State to monitor compliance with extended producer responsibility requirements, including reporting obligations and electronic data processing.",ALIGNED,"The organisation explicitly advocates for digitised, publicly accessible databases on packaging producers with obligations to keep them updated — the provision establishes a mandatory electronic register of producers with reporting obligations and provisions for public accessibility (Article 39(10)), directly responding to the org's ask. While the provision does not fully deliver on all of the org's demands (e.g., NGO complaint mechanisms, judicial review, penalties for directors), it clearly acts in the direction the org advocated for regarding producer data registration and transparency.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,41,Producer Responsibility Organisation,0.850976,"Establishes rules for producer responsibility organisations (PROs), including mandatory territorial coverage, oversight by competent authorities or independent third parties, data confidentiality, and annual publication of packaging and recycling data on PRO websites.",UNDETECTABLE,"The org specifically advocates for publicly accessible, digitised databases with detailed packaging information (volume, units, weight, chemical composition, geography, undertaking) and obligations for companies to respond to stakeholder access requests including NGOs. Article 41(4) does require PROs to publish annual data on packaging placed on the market and recycling levels, which partially overlaps with the org's transparency ask — but the provision's scope is narrower (aggregated data on websites, subject to commercial confidentiality) and does not deliver the granular, disaggregated, digitised databases with NGO access rights the org explicitly calls for. A genuine connection exists between the org's transparency advocacy and the provision's publication requirement, but it is genuinely unclear whether the provision satisfies or falls short of the org's specific demands.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,50,Reporting to the Commission,0.876463,"Requires Member States to report to the Commission annual data on packaging placed on the market, separately collected packaging waste, recycling rates, carrier bag consumption, and deposit return system collection rates, in a format established by implementing acts.",ALIGNED,"The organisation explicitly advocates for an obligation on Member States to draw up reports on packaging implementation — covering amounts placed on the market, reused, recycled, incinerated, or landfilled — forwarded to the Commission in a format established via implementing act. Article 50 directly delivers this by mandating Member States to report annual data on packaging placed on the market, recycling rates, and collection rates to the Commission using a Commission-established implementing act format, clearly responding to the org's specific ask.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,51,Packaging databases,0.869231,"Requires Member States to establish harmonised packaging and packaging waste databases containing information on packaging flows, toxicity/danger of materials, and data listed in Annex XII.",ALIGNED,"The organisation explicitly advocates for integrated, digitised, and accessible databases providing information on volume, units, weight, end-of-life, and chemical composition of packaging placed on the market — and the provision directly establishes mandatory harmonised packaging databases containing information on packaging flows, characteristics, and toxicity/danger of materials. The provision acts concretely in the direction the org advocated for, satisfying the core ask of establishing such databases with relevant content, even if it does not fully address the org's additional asks around stakeholder access obligations and accountability mechanisms.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,53,Union safeguard procedure,0.852524,"Establishes a Union-level safeguard procedure whereby the Commission evaluates national measures restricting non-compliant packaging, decides their justification via implementing act, and triggers corrective action (withdrawal of packaging or amendment of harmonised standards/technical specifications).",NOISE,"The organisation's position focuses specifically on Member State reporting obligations regarding packaging implementation, reduction, reuse, recycling, and enforcement actions — not on a Union safeguard procedure for evaluating national measures against non-compliant packaging. There is no substantive advocacy position expressed on the subject matter of Article 53, making the connection between the two texts unrelated.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,62,Penalties,0.859034,"Requires Member States to establish effective, proportionate, and dissuasive penalties for infringements of the Regulation, including mandatory administrative fines for non-compliance with specific articles, and to notify the Commission of these rules.",ALIGNED,"The organisation explicitly advocates for Member States to enact accountability mechanisms and penalties that are ""sufficiently dissuasive and proportionate,"" which directly mirrors the provision's requirement that penalties be ""effective, proportionate and dissuasive."" While the org goes further (e.g., penalties applicable to company directors, NGO standing in complaints/judicial review), the provision's core action of mandating dissuasive and proportionate penalties at Member State level clearly responds to the org's specific ask in that direction.",1,False
"Rethink Plastic alliance - The Rethink Plastic alliance is a coalition of leading European NGOs and is part of the global Break Free From Plastic members, with more than 2000 members working together with one vision: a future free from plastic pollution.",47806848200-34,hys_feedback,1,0,1,article,63,Evaluation,0.865249,"Requires the Commission to carry out an evaluation of the Regulation 8 years after its application and report findings to EU institutions, with Member States providing necessary information.",UNDETECTABLE,"Both the org position and the provision concern reporting/evaluation obligations related to packaging measures, showing a real connection. However, the org specifically advocates for obligations on Member States to produce detailed public implementation reports (covering reduction, reuse, recycling, incineration, landfill rates, and enforcement actions), whereas the provision places the evaluation obligation on the Commission rather than Member States, and does not specify the detailed content or public accessibility the org requested — making it genuinely unclear whether the provision satisfies, contradicts, or ignores the org's specific ask.",1,False
Reusable Packaging Europe,258161738653-24,hys_feedback,0,0,0,article,60,Amendments to Regulation (EU) 2019/1020,0.865287,"Amends Regulation (EU) 2019/1020 by adding the new Packaging and Packaging Waste Regulation and the Single-Use Plastics Directive to its market surveillance annex, and deleting certain existing points.",NOISE,"The org's position focuses on promoting reuse over recycling and modernising the packaging waste framework, with no specific stance on market surveillance amendments or the technical cross-referencing changes made by this provision. The provision is a purely administrative/technical amendment to align Regulation (EU) 2019/1020's annexes with the new packaging regulation, which bears no directional connection to the org's advocacy on reuse promotion.",1,False
Reusable Packaging Europe (RPE),258161738653-24,hys_feedback,0,0,0,article,27,Rules on the calculation of the attainment of the re-use and refill targets,0.860487,Establishes detailed calculation rules and methodology for economic operators to demonstrate attainment of re-use and refill targets by tracking units of sales in reusable vs. non-reusable packaging.,UNDETECTABLE,"RPE explicitly advocates for binding reuse quotas/targets, which aligns with the existence of the targets this article supports — but this provision is specifically about the calculation methodology for demonstrating attainment of those targets, not about establishing the targets themselves. RPE also advocates for minimizing administrative burdens on reusable packaging operators, and the detailed calculation requirements in this article could be seen as either implementing that goal (by harmonizing methodology) or contradicting it (by imposing reporting obligations). The direction of alignment is genuinely ambiguous given RPE's dual positions.",1,False
Reusable Packaging Europe (RPE),258161738653-24,hys_feedback,0,0,0,article,45,Re-use and refill,0.878931,"Requires Member States to take measures to encourage re-use and refill systems, including optional tools such as deposit-return systems, economic incentives, and percentage-based requirements on distributors for reusable packaging.",OPPOSING,"RPE explicitly advocates for binding reuse quotas/targets as the only way to ensure significant increases in packaging waste reduction, arguing that mandatory targets are essential. Article 45, however, only requires Member States to ""take measures to encourage"" re-use and refill systems, with all specific tools (deposit systems, economic incentives, distributor requirements) listed as optional (""may include""), making the entire framework voluntary rather than binding. The provision does the opposite of what RPE asked for by leaving reuse quotas discretionary rather than mandatory.",1,False
Reusable Packaging Europe (RPE),258161738653-24,hys_feedback,0,0,0,article,48,Rules on the calculation of the attainment of the recycling targets by including re-use,0.873107,"Allows Member States to adjust recycling targets by accounting for the share of reusable sales packaging placed on the market and re-used within a re-use system, up to a maximum of five percentage points.",ALIGNED,"RPE explicitly advocates for the introduction of binding reuse quotas (e.g. refill quotas) as a mechanism to drive packaging waste reduction. Article 48 takes concrete action in that direction by formally integrating reuse performance into the recycling target framework, crediting Member States for reusable packaging re-used within re-use systems — directly rewarding and incentivising reuse as RPE requested. While the provision is framed as an adjustment to recycling targets rather than a standalone reuse quota, it nonetheless establishes a binding, quantified mechanism that recognises and promotes reuse, aligning with RPE's specific ask.",1,False
Stora Enso,269853831446-79,hys_feedback,2,1,1,article,32,Common technical specifications,0.852194,"Establishes a mechanism for the Commission to adopt common technical specifications via implementing acts when harmonised standards are absent or inadequate, covering packaging requirements including recyclability.",ALIGNED,Stora Enso explicitly advocates for harmonised recyclability guidelines and testing methods across the EU to give clarity on what is recyclable. Article 32 establishes a concrete mechanism for the Commission to adopt common technical specifications (including for recyclability requirements under Articles 5–11) precisely when harmonised standards are missing or insufficient — directly responding to the organisation's call for EU-level harmonisation of recyclability standards and testing methods.,1,False
Stora Enso,269853831446-79,hys_feedback,2,1,1,article,43,Return and collection systems,0.87284,"Requires Member States to set up return and separate collection systems for all packaging waste to facilitate re-use and high-quality recycling, with specific requirements on coverage, operator participation, and non-discrimination.",NOISE,"The org's position focuses on the waste hierarchy, opposing broad bans/taxes on single-use items, and advocating for lifecycle analysis and designing packaging for circularity. While there is a general thematic overlap with waste management, the org does not express a specific directional stance on return and separate collection systems as established by this provision. The org's text is too general and focused on different concerns (bans, reuse targets, lifecycle analysis) to constitute a specific advocacy position on the collection system requirements in Article 43.",1,False
Stora Enso,269853831446-79,hys_feedback,2,1,1,article,49,Information on prevention and management of packaging waste,0.867753,"Requires producers or producer responsibility organisations to provide end-users with information on packaging waste prevention, re-use arrangements, separate collection, label meanings, environmental impacts of improper disposal, and composting properties.",NOISE,"Stora Enso's position focuses on opposing broad bans/taxes on single-use items, advocating for lifecycle analysis and proper waste management systems, and applying the waste hierarchy correctly — none of which directly addresses the information-provision obligations established in Article 49. The org text contains no specific stance on consumer information requirements or producer communication obligations, making the connection to this provision's subject matter too remote to constitute substantive advocacy.",1,False
Stora Enso,269853831446-79,hys_feedback,2,1,1,article,60,Amendments to Regulation (EU) 2019/1020,0.861706,"Amends Regulation (EU) 2019/1020 by adding the Single-Use Plastics Directive and the new Packaging and Packaging Waste Regulation to its market surveillance annexes, and deleting certain existing points.",NOISE,"The provision is a technical/administrative amendment that extends market surveillance scope to cover the SUP Directive and the new PPWR — it does not establish bans, reuse targets, or waste hierarchy rules. Stora Enso's position focuses on opposing broad bans and reuse targets and advocating for lifecycle-based criteria, none of which are addressed by this purely procedural market surveillance amendment.",1,False
TOMRA Systems ASA,828715012462-94,hys_feedback,0,0,0,article,47,Rules on the calculation of the attainment of the recycling targets,0.863625,"Establishes detailed rules for calculating whether recycling targets have been attained, including how to measure packaging waste generated and recycled, treatment of composite packaging, exported waste, quality control, and what counts as recycling (including biodegradable treatment, end-of-waste materials, and metals from incineration).",UNDETECTABLE,"TOMRA's position specifically advocates for prioritising mechanical recycling over chemical recycling in the EU waste hierarchy and in recycled content target-setting, and for promoting deposit-return schemes to meet recycling targets. Article 47 sets out calculation rules for recycling targets but does not explicitly differentiate between mechanical and chemical recycling, nor does it address deposit-return schemes or the hierarchy between recycling methods. There is a real connection (recycling target calculations could implicitly affect how chemical vs. mechanical recycling is counted), but it is genuinely unclear whether the provision satisfies, contradicts, or ignores TOMRA's specific advocacy on the mechanical/chemical recycling distinction.",1,False
Tetra Pak Group,757444376834,hys_feedback,0,0,0,article,26,Re-use and refill targets,0.869963,"Establishes mandatory re-use and refill targets for various categories of packaging (sales, transport, grouped) across different product sectors, with phased percentages from 2030 to 2040.",NOISE,"The organisation's text focuses exclusively on recyclability definitions, recycling technologies, and the environmental credentials of beverage cartons (low plastic, renewable, recyclable). It does not express any specific advocacy position on re-use or refill targets, which is the subject of Article 26. The org text contains no directional stance on mandatory re-use/refill obligations.",1,False
The European Steel Association - EUROFER,93038071152-83,hys_feedback,0,0,0,article,43,Return and collection systems,0.872438,"Requires Member States to set up return and separate collection systems for all packaging waste, covering the whole territory, all packaging types, and facilitating preparation for re-use and high-quality recycling.",ALIGNED,"EUROFER explicitly advocates for harmonising separate collection schemes across EU Member States to realise circularity objectives, and Article 43 establishes mandatory return and separate collection systems with requirements covering the whole territory and all packaging types. The provision takes concrete action in the direction the organisation advocated for — harmonised, comprehensive separate collection — making this a clear alignment.",1,False
The European Steel Association - EUROFER,93038071152-83,hys_feedback,0,0,0,article,46,Recycling targets and promotion of recycling,0.869775,"Establishes mandatory minimum recycling targets by weight for packaging waste and specific materials (including 70%/80% for ferrous metals) by 2025 and 2030, with provisions for Member State postponements and Commission review.",ALIGNED,"EUROFER explicitly advocates for EoL recycling metrics to assure material availability, recyclability in packaging design, and harmonised waste management to realise EU circularity objectives — all of which are directly served by the provision's mandatory recycling targets (including specific ferrous metals targets of 70%/80%) and its encouragement of recycled materials use. The provision takes concrete action in the direction EUROFER advocates by setting ambitious, material-specific recycling targets and promoting the use of recycled materials in manufacturing, aligning with EUROFER's push for EoL recycling metrics and improved waste management across Member States.",1,False
The European Steel Association - EUROFER,93038071152-83,hys_feedback,0,0,0,article,47,Rules on the calculation of the attainment of the recycling targets,0.865021,"Establishes detailed rules for calculating whether recycling targets have been attained, including how to measure packaging waste generated and recycled, treatment of composite packaging, exported waste, and quality control systems.",UNDETECTABLE,"EUROFER advocates for harmonised waste management, EoL recycling metrics, and recyclability considerations in packaging design — positions that are broadly related to the recycling target framework this article operationalises. However, the org's position does not specifically address the calculation methodology for recycling targets (e.g., measurement points, loss rates, export rules), so while a real thematic connection exists around EoL recycling metrics and harmonisation, it is genuinely unclear whether this provision's specific calculation rules satisfy, contradict, or simply ignore EUROFER's advocacy.",1,False
The European Steel Association - EUROFER,93038071152-83,hys_feedback,0,0,0,article,60,Amendments to Regulation (EU) 2019/1020,0.863211,Amends Regulation (EU) 2019/1020 by adding the Single-Use Plastics Directive and the new Packaging and Packaging Waste Regulation to its market surveillance scope (Annex I) and removing an outdated reference (Annex II).,NOISE,"The org's position paper focuses on packaging waste generation, recyclability, weight, sustainability, and end-of-life measures under the PPWD review — it does not express any specific stance on market surveillance arrangements or the technical amendments to Regulation (EU) 2019/1020 that this provision establishes. The org text is introductory/background in nature and contains no directional advocacy position relevant to this specific amendment.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,10,Reusable packaging,0.878772,"Establishes the conditions that packaging must fulfil to be considered 'reusable', including design intent, durability, hygiene compliance, recyclability when it becomes waste, and demonstration via technical documentation.",ALIGNED,"FEVE explicitly advocated for a clear, specific definition of ""reuse"" covering design intent for multiple trips/rotations, product and food safety after multiple uses, and recyclability of reusable packaging — all of which are directly reflected in Article 10's conditions (points a, b, d, f, g, and h). The provision takes concrete action in the exact direction FEVE requested, establishing a formal legal definition with the substantive criteria the organisation called for, even if some specific asks (e.g. a minimum number of trips) were not fully incorporated.",2,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,21,Obligation related to excessive packaging,0.845262,"Establishes a mandatory maximum empty space ratio of 40% for grouped, transport, and e-commerce packaging supplied by economic operators.",OPPOSING,"FEVE explicitly questions the feasibility of introducing mandatory packaging-to-product ratio thresholds, arguing that such measures are not feasible due to insufficient data and that packaging functionalities must be protected. The provision does exactly what FEVE argued against: it sets a mandatory quantitative threshold (40% empty space ratio) for packaging, directly contradicting FEVE's position that such measures are currently not feasible and should not be introduced.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,23,Obligations in relation to reusable packaging,0.85233,"Requires economic operators placing reusable packaging on the market to ensure a re-use system is in place meeting specific requirements, and mandates technical documentation confirming compliance.",NOISE,"FEVE's position focuses specifically on the definition of ""recyclability"" and design for recycling requirements, with no substantive advocacy position on reusable packaging systems or the obligations established in Article 23. The org text does not address re-use systems, their compliance requirements, or related technical documentation obligations.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,26,Re-use and refill targets,0.868605,"Establishes mandatory re-use and refill targets for various packaging categories (beverages, food, transport packaging) with specific percentage thresholds by 2030 and 2040.",ALIGNED,"FEVE explicitly advocates for the recognition of reusable glass containers in refill/reuse systems, noting that glass dominates the refillable beverage containers market (beer, soft drinks, water) and objecting to glass being excluded from reusable packaging options. Article 26 establishes concrete reuse and refill targets for exactly those beverage categories (beer, soft drinks, water, alcoholic beverages) where FEVE highlights glass's dominance, thereby creating a regulatory framework that supports and incentivises the reusable glass packaging systems FEVE advocates for.",2,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,42,Authorisation on fulfilment of extended producer responsibility,0.868671,"Establishes a mandatory authorisation procedure for producers and producer responsibility organisations fulfilling extended producer responsibility obligations, including verification requirements, compliance measures, and financial guarantees.",NOISE,"FEVE's position text focuses exclusively on the definition of ""recyclability"" and design for recycling/reuse requirements, with no substantive advocacy position on the authorisation procedure for extended producer responsibility obligations established in Article 42. The subjects are unrelated to FEVE's expressed advocacy.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,5,Requirements for substances in packaging,0.868978,"Establishes requirements to minimise substances of concern in packaging, maintains the 100 mg/kg concentration limit for lead, cadmium, mercury and hexavalent chromium, and empowers the Commission to adopt delegated acts to lower these limits or grant exemptions for recycled materials in closed-loop systems.",ALIGNED,"FEVE explicitly advocates that ""policy options relating to the use of hazardous substances in packaging should be considered in the revised Packaging and Packaging Waste Directive,"" and the provision directly takes concrete action in that direction by establishing and maintaining restrictions on hazardous substances (lead, cadmium, mercury, hexavalent chromium) in packaging. Additionally, FEVE's emphasis on closed-loop recycling for food contact materials aligns with Article 5(5)(b), which specifically provides for exemptions for recycled materials in closed and controlled product loops.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,6,Recyclable packaging,0.893478,"Establishes that all packaging must be recyclable, defines the criteria for recyclability (design for recycling, separate collection, sorting, quality of secondary raw materials, recyclability at scale), and sets timelines and delegated acts for implementing design-for-recycling criteria and recyclability-at-scale requirements.",ALIGNED,"FEVE explicitly supports the Commission's intention to require all packaging to be recyclable by 2030 and to introduce a clear, harmonised, enforceable definition of ""recyclable packaging."" The definition FEVE endorses — covering effective/efficient separation, collection, sorting into defined streams, recycling at scale, and sufficient quality secondary raw materials — maps directly onto the criteria established in Article 6(2)(b)–(e), including the recyclability-at-scale requirement in Article 6(2)(e) and the 2030/2035 timelines. The provision delivers precisely what FEVE advocated for.",1,False
The European container glass federation (FEVE),1550133398-72,hys_feedback,1,1,0,article,9,Packaging minimisation,0.879667,"Requires packaging to be designed with minimum weight and volume necessary for functionality, prohibits unnecessary packaging features that inflate perceived volume, and mandates reduction of empty space, with compliance demonstrated through technical documentation referencing performance criteria.",ALIGNED,"FEVE explicitly advocates that measures to address ""overpackaging"" must duly take into account packaging functionalities, which ""should be acknowledged and protected,"" and that any volume/weight reduction requirements must account for the critical areas that limit further reductions. Article 9 directly incorporates this by requiring minimisation only ""to the minimum necessary for ensuring functionality,"" by referencing performance criteria in Annex IV as the benchmark, and by requiring technical documentation identifying ""design requirements which prevent further reduction."" This mirrors FEVE's ask that packaging functionalities be protected and that limits to further reduction be recognised. While FEVE also questions the feasibility of packaging-to-product ratios, the provision's approach — tying minimisation to functionality and performance criteria rather than setting rigid numerical thresholds — is broadly consistent with FEVE's advocacy direction.",1,False
The Finnish Packaging Association,397903718497-29,hys_feedback,0,0,0,article,1,Subject matter,0.880542,"Establishes the subject matter and scope of the Regulation, covering packaging lifecycle requirements, labelling, extended producer responsibility, collection, treatment, recycling of packaging waste, internal market harmonisation, and contribution to the circular economy.",NOISE,"The org's position is specifically focused on recycled content uptake, secondary raw materials markets, and related infrastructure/regulatory barriers — a narrower and distinct advocacy topic. Article 1 is a high-level scope and subject matter provision that merely defines what the Regulation covers without taking concrete action on recycled content mandates or SRM market development. There is no specific tie between the org's directional asks and this purely definitional/framing article.",1,False
