id,component,ai_response_id,label,error_category,notes,labeled_at,relabel_round,meeting_text,meeting_date,procedure_id,procedure_title,match_confidence,matched_alias,org_stub_name,org_candidate_name,org_candidate_tr_id,org_country,org_category,org_fuzzy_score,ai_match_confidence,ai_reasoning,all_candidates_json,source_table
,org,org_f98b98c6916c2c1c,wrong,subsidiary_confusion,auto:Bavarian regional branch vs. national foundation.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,Friedrich-Ebert-Stiftung Bayern,Friedrich-Ebert-Stiftung,05546466757-61,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8df2d20b57326121,correct,,"auto:Same US organisation, NAFO acronym matches.",2026-05-04T07:34:10.973513+00:00,0,,,,,,,NAFO - U.S. National Alliance of Forest Owners,National Alliance of Forest Owners,547193994401-46,United States,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_305fec0a5dccf4a9,wrong,wrong_entity,"auto:NEOS typically refers to the Austrian political party, not the Spanish Fundación NEOS.",2026-05-04T07:34:18.027732+00:00,0,,,,,,,NEOS,Fundación NEOS,2554579103359-15,Spain,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f04659882fa9a6ab,correct,,"auto:IPRE is based in Chisinau, Moldova, matching the stub.",2026-05-04T07:34:18.027732+00:00,0,,,,,,,The Institute for European Policies and Reforms from Chisinau,Institute for European Policies and Reforms,835511297554-28,"Moldova, Republic Of",Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_09053b47f79e8e91,wrong,subsidiary_confusion,"auto:RLS New York is a specific foreign office, distinct from the parent Rosa-Luxemburg-Stiftung in Germany.",2026-05-04T07:34:18.027732+00:00,0,,,,,,,Rosa Luxemburg Stiftung New York,Rosa-Luxemburg-Stiftung,446947752444-44,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_11f8817c17e124ce,correct,,auto:ABB E-Mobility is the same company; legal suffix variation is trivial.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,ABB E-mobility AB,ABB E-Mobility,589623996171-80,Switzerland,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1eea378bee556fe1,correct,,auto:PPC is the acronym for Public Power Corporation in Greece.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,Public Power Corporation S.A.,PPC - Public Power Corporation,806122522422-46,Greece,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e63a2d6452025f6f,correct,,auto:CEA is the standard acronym for Commissariat à l'Energie atomique.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,CEA,Commissariat à l'Energie atomique et aux énergies alternatives,52774696782-43,France,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d8a40c43f6edbaa7,correct,,auto:Universal Music Group NV is the parent entity matching the stub.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,Universal Music,Universal Music Group NV,530216615544-40,Netherlands,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_75414148dfe6a110,uncertain,,auto:FNB is a generic acronym that could match multiple organisations.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,FNB,FEDERATION NATIONALE BOVINE,450237130724-04,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f7471f1de5cc2d23,correct,,auto:Banca Intesa Sanpaolo and Intesa Sanpaolo refer to the same Italian bank.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,Banca Intesa Sanpaolo,Intesa Sanpaolo,24037141789-48,Italy,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_35a809bed2bec50e,correct,,auto:ECSA is the acronym for European Composer and Songwriter Alliance.,2026-05-04T07:34:18.027732+00:00,0,,,,,,,ECSA European Composer and Songwriter Alliance,European Composer and Songwriter Alliance,71423433087-91,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_082829e804ccabfd,correct,,auto:RDA e.V. is the common short form of the German bus tourism association.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,RDA e.V.,RDA Internationaler Bustouristik Verband e.V.,487153492428-81,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d73a4485ff9e1e95,correct,,auto:WECF is the acronym for Women Engage for a Common Future.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,WECF e.V.,Women Engage for a Common Future,168989714324-36,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8d6b3fcea8f8a72b,correct,,auto:Exact match with acronym prefix.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,ACEA - Association des Constructeurs Européens d’Automobiles,Association des Constructeurs Européens d'Automobiles,0649790813-47,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d25877ee17511ccc,correct,,auto:Stub has minor word order typo of Corporate Europe Observatory.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,Corporate Observatory Europe,Corporate Europe Observatory,5353162366-85,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b4b7d308eebb0d3a,wrong,wrong_entity,"auto:The TR entity is the 'national' interprofessional association, which is a more specific/different entity than the unqualified stub - though likely same; however adding 'nationale' suggests this is the specific French national body INTERBEV.",2026-05-04T07:34:25.791039+00:00,0,,,,,,,Association interprofessionnelle du bétail et des viandes,Association nationale interprofessionnelle du bétail et des viandes,963373911020-79,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ce3a2506d91153d3,correct,,auto:Minor preposition variation (of/for) for the same Brussels-based CEV.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,Centre of European Volunteering,Centre for European Volunteering (CEV),65297771902-13,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_905cbe0bb8797cc0,correct,,"auto:Same Maltese fishers' association, only diacritic difference.",2026-05-04T07:34:25.791039+00:00,0,,,,,,,Għaqda Sajjieda Attivi,Ghaqda Sajjieda Attivi,331383499196-05,Malta,Self-employed individuals,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_a405fd561f7ee628,correct,,auto:Same entity with acronym appended.,2026-05-04T07:34:25.791039+00:00,0,,,,,,,European Sea Ports Organisation - ESPO,European Sea Ports Organisation,01554483175-08,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b8950605e0c4f70a,correct,,"auto:Same Helsinki EU representation office, word order swapped.",2026-05-04T07:34:25.791039+00:00,0,,,,,,,EU Office Helsinki,Helsinki EU Office,796380111637-72,Finland,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_956133fc72db7d7e,correct,,"auto:Same NGO, missing 'the' article.",2026-05-04T07:34:25.791039+00:00,0,,,,,,,Friends of Earth Europe,Friends of the Earth Europe,9825553393-31,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_345e8adba2a8a512,correct,,auto:EdEn is the known acronym for Équilibre des Énergies.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,EdEn,Equilibre des Energies,562109933357-60,France,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3cc0c90819544c26,correct,,auto:ECMA is the acronym for Ecma International.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,ECMA,Ecma International,792734423448-47,Switzerland,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ede5752662324c9e,correct,,"auto:Same entity, only difference is leading 'The'.",2026-05-04T07:34:32.322039+00:00,0,,,,,,,The Committee for Human Rights in North Korea,Committee for Human Rights in North Korea,766497241334-95,United States,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_65807e9d18b9d751,correct,,auto:Spelling variant (s/z) of the same Belgian trade association.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,Fertilisers Europe,Fertilizers Europe,80788715017-29,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_4b4d2be351bfe980,correct,,auto:IKEM is the standard acronym for this German institute.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,IKEM,"Institut für Klimaschutz, Energie und Mobilität – Recht, Ökonomie und Politik e.V.",828863937219-70,Germany,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_61d7662e6ad64c15,correct,,"auto:Same university, only capitalisation differs.",2026-05-04T07:34:32.322039+00:00,0,,,,,,,Sorbonne Université,SORBONNE UNIVERSITE,1904808102519-52,France,Academic institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f8799054775ec73e,correct,,auto:FEDEREC – minor wording difference but same French federation.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,"Fédération des entreprises du recyclage, du réemploi et de l’économie circulaire","Fédération française des entreprises du recyclage, du réemploi et de l'économie circulaire",389251395013-69,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_efd36d9af67fcf17,correct,,auto:Foundation is the legal vehicle of Global Rights Compliance.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,Global Rights Compliance,Global Rights Compliance Foundation,2876320103473-76,Netherlands,Professional consultancies,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d9b356ff02cf8ef3,wrong,subsidiary_confusion,auto:Hungarian national section is distinct from the international ESN.,2026-05-04T07:34:32.322039+00:00,0,,,,,,,Erasmus Student Network Hungary,Erasmus Student Network,45445593026-68,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_dc231f0fc58fdffb,correct,,"auto:Same organisation, only leading 'The' differs.",2026-05-04T07:34:32.322039+00:00,0,,,,,,,The European Blind Union,European Blind Union,42378755934-87,France,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_afcf0dad39975022,correct,,auto:Stub is a typo of the same NGO.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,Asoociation for Civil Rights in Israel,Association for Civil Rights in Israel,1449114102310-07,Israel,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_79f3c1a5a0b30cf7,correct,,auto:ASM International is the company commonly known as Advanced Semiconductor Materials.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,ASM (Advanced Semiconductor Materials),​ASM International Naamloze Vennootschap,930213946945-71,Netherlands,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0ae53932b9ff799b,correct,,"auto:Same association, only '&' vs 'and' difference.",2026-05-04T07:34:38.594052+00:00,0,,,,,,,"Aerospace, Security & Defence Industries Association of Europe","Aerospace, Security and Defence Industries Association of Europe",72699997886-57,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_4bbb1051db3fda43,correct,,auto:Stichting is the Dutch legal form prefix for the same NGO.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,Jonge Klimaatbeweging,Stichting Jonge Klimaatbeweging,080853047541-71,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f861b4124b3c2ee9,correct,,"auto:Same organisation, only article 'the' differs.",2026-05-04T07:34:38.594052+00:00,0,,,,,,,the Migration Policy Group,Migration Policy Group,053633352874-07,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0d261bf622ef7bae,correct,,auto:UNPO is the acronym of the same organisation.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,Unrepresented Nations and Peoples Organization UNPO,Unrepresented Nations and Peoples Organization,80014376860-01,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_bc8249dff9490d02,correct,,"auto:Same alliance, only article 'The' differs.",2026-05-04T07:34:38.594052+00:00,0,,,,,,,The European Composer and Songwriter Alliance,European Composer and Songwriter Alliance,71423433087-91,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_56648b67bddc7a2a,correct,,auto:OVHcloud is the brand of OVH Groupe.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,OVH-Cloud,OVH Groupe,281155638075-51,France,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ceefe0edc6cb90e4,correct,,auto:IAG is the common acronym for International Consolidated Airlines Group.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,IAG,International Consolidated Airlines Group,60340504060-88,United Kingdom,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_34e6beec8c0f7e63,correct,,auto:CSIC is officially named Agencia Estatal Consejo Superior de Investigaciones Científicas.,2026-05-04T07:34:38.594052+00:00,0,,,,,,,Consejo Superior de Investigaciones Científicas,Agencia Estatal Consejo Superior de Investigaciones Científicas,921611151686-18,Spain,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5c348086bec5cdbf,uncertain,,auto:MCC is a very ambiguous acronym and could refer to many organisations; MCConsultants is a plausible but unverifiable match.,2026-05-04T07:34:45.936756+00:00,0,,,,,,,MCC,MCCONSULTANTS,297910798968-52,France,Professional consultancies,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_63fa3169256f1b9a,correct,,auto:DMK Deutsches Milchkontor GmbH is the same German dairy company.,2026-05-04T07:34:45.936756+00:00,0,,,,,,,Deutsches Milchkontor,DMK Deutsches Milchkontor GmbH,4273241101120-22,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_63d6922832384daf,correct,,"auto:Same organisation, only difference is the article 'The'.",2026-05-04T07:34:45.936756+00:00,0,,,,,,,The European Savings and Retail Banking Group,European Savings and Retail Banking Group,8765978796-80,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_33b318a65ff7091e,correct,,"auto:Same entity, only difference is 'the'.",2026-05-04T07:34:45.936756+00:00,0,,,,,,,the Mozilla Foundation,Mozilla Foundation,133978448647-87,United States,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2e01b8fcfb4cab20,correct,,auto:Stichting is the Dutch legal form prefix; same organisation.,2026-05-04T07:34:45.936756+00:00,0,,,,,,,European Initiative for Energy Security,Stichting European Initiative for Energy Security,389261799489-11,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_46d455bd107aa52f,correct,,"auto:Same organisation, only article differs.",2026-05-04T07:34:45.936756+00:00,0,,,,,,,The Global Cold Chain Alliance,Global Cold Chain Alliance,202467294830-78,United States,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1cafd2f4e27b4c56,correct,,auto:Trivial wording variant of the same Belgian organisation.,2026-05-04T07:34:45.936756+00:00,0,,,,,,,Cleantech Benelux,Cleantech for Benelux,913050197907-93,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d4c8c43dee5ba7c0,correct,,"auto:Same German farmers' association, only legal suffix e.V. differs.",2026-05-04T07:34:45.936756+00:00,0,,,,,,,Deutscher Bauernverband e. V.,Deutscher Bauernverband,73085531345-65,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_88f337ad2b13c2af,correct,,"auto:VRB is the acronym for Vereinigung Rohstoffe und Bergbau, the German Raw Materials and Mining Association.",2026-05-04T07:34:45.936756+00:00,0,,,,,,,VRB (German Raw Materials and Mining Association),Vereinigung Rohstoffe und Bergbau e. V.,00851204658-62,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f3f04becbee493d2,correct,,auto:Same Spanish hunting federation with slightly reordered words.,2026-05-04T07:34:45.936756+00:00,0,,,,,,,Real Federación de Caza Española,REAL FEDERACIÓN ESPAÑOLA DE CAZA,658039037277-84,Spain,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f0e21232c281e411,correct,,auto:CEV is the standard acronym for Confédération Européenne de Volley-ball.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,CEV,CONFEDERATION EUROPEENNE DE VOLLEY-BALL,5331780103606-45,Luxembourg,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8d2832a2d2fe1443,correct,,auto:Only difference is 'and' vs '&'.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,Banking and Payments Federation Ireland,Banking & Payments Federation Ireland,981559116223-93,Ireland,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_cdc7672bf2b1cb4e,correct,,"auto:Same platform, minor wording difference.",2026-05-04T07:34:52.226987+00:00,0,,,,,,,Platform electromobility,Platform for Electromobility,071008240552-65,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3b4e602511e80803,correct,,auto:Same Swedish trade union with reordered words.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,Vision Trade Union,Trade union Vision,697408097191-86,Sweden,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1a8edcf9d09baa46,correct,,"auto:Same Italian association, only article and capitalization differ.",2026-05-04T07:34:52.226987+00:00,0,,,,,,,l’Associazione Demolitori di Autoveicoli,Associazione demolitori autoveicoli,154752494321-02,Italy,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3ac5760cbff7410f,correct,,auto:Identical name minus the article.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,the Assembly of the Cuban Resistance,Assembly of the Cuban Resistance,1224979101910-11,United States,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1a55e1a941931f57,correct,,auto:EFAD is the acronym for European Film Agency Directors.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,European Film Agency Directors association EFAD,European Film Agency Directors,430805515370-85,Belgium,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c8e2492f9abbeec1,correct,,auto:CISL is the standard acronym for Confederazione Italiana Sindacati Lavoratori.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,CISL,Confederazione Italiana Sindacati Lavoratori,777909025310-14,Italy,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_77e791b868a66ea9,correct,,auto:Same Finnish institution with name order swapped.,2026-05-04T07:34:52.226987+00:00,0,,,,,,,Aalto-korkeakoulusäätiö / Aalto University,Aalto University / Aalto-korkeakoulusäätiö,25901146020-53,Finland,Academic institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3441e0f3c379549a,correct,,"auto:Same German university, only capitalization/umlaut differ.",2026-05-04T07:34:52.226987+00:00,0,,,,,,,Universität Duisburg-Essen,UNIVERSITAET DUISBURG-ESSEN,3284733100393-72,Germany,Academic institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2860f6350ab033e1,correct,,auto:MTK ry is the Finnish acronym for Maa- ja metsätaloustuottajain Keskusliitto.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,MTK ry,Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners,56039441735-48,Finland,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e559ffe4b4108b4d,correct,,"auto:Schibsted ASA is the legal form of Schibsted, same Norwegian company.",2026-05-04T07:34:59.293341+00:00,0,,,,,,,Schibsted ASA,Schibsted,532331921544-33,Norway,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_51953de171f187fd,correct,,auto:Identical name with trivial spacing difference in e.V.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,Institut der deutschen Wirtschaft Köln e. V.,Institut der deutschen Wirtschaft Köln e.V.,132414515813-88,Germany,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c87878b7da1ea4a8,correct,,auto:IATA is the standard acronym for International Air Transport Association.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,IATA (International Air Transport Association),International Air Transport Association,1805107590-28,Canada,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c7a0d5b339e1fd45,correct,,auto:DB AG is the common abbreviation for Deutsche Bahn AG.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,DB AG,Deutsche Bahn AG,4516220482-22,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2393d30987523e98,correct,,auto:Same federation with minor word order difference (Patisserie/Confectionery).,2026-05-04T07:34:59.293341+00:00,0,,,,,,,"Federation of European Manufacturers and Suppliers of Ingredients to the Bakery, Confectionery and Patisseries Industries","Federation of European manufacturers and suppliers of ingredients to the Bakery, Patisserie and Confectionery Industries",904362515084-73,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_600173aaa6e27f50,wrong,subsidiary_confusion,"auto:VCI NRW is the regional NRW branch, distinct from the federal VCI e.V.",2026-05-04T07:34:59.293341+00:00,0,,,,,,,Verband der Chemischen Industrie NRW,Verband der Chemischen Industrie e.V.,15423437054-40,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e346cd4c09c92a36,correct,,auto:Same organisation with acronym appended in stub.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,Women's Network For Change WNC,Women's Network for Change,943273430367-14,France,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0c70bbe51e5dc96a,wrong,subsidiary_confusion,auto:Lisavaird Co-op is a member co-op distinct from the umbrella ICOS organisation.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,Irish Co-operative Organisation Society - Lisavaird Co-op,Irish Co-operative Organisation Society Ltd.,99345863205-62,Ireland,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_98113e9e0d3f419e,correct,,auto:EARA is the acronym for European Alliance for Regenerative Agriculture.,2026-05-04T07:34:59.293341+00:00,0,,,,,,,EARA - European Alliance for Regenerative Agriculture,European Alliance for Regenerative Agriculture,9008001101928-18,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6b3cbd36f9019cf5,correct,,"auto:Same organization, INTERBEV is the acronym.",2026-05-04T07:35:07.586872+00:00,0,,,,,,,Association Nationale Interprofessionnelle du Bétail et des Viandes - INTERBEV,Association nationale interprofessionnelle du bétail et des viandes,963373911020-79,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0fe55589ce5c6432,correct,,auto:Euelectric is a typo/variant of Eurelectric.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,Euelectric,Eurelectric aisbl,4271427696-87,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_736fc93c5e7a7450,correct,,auto:Identical organization with acronym EMMA.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,the European Magazine Media Association (EMMA),European Magazine Media Association,37937886834-69,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3441c02c7eb2ae06,wrong,wrong_entity,auto:FCD (Fédération du Commerce et de la Distribution) and FCD/FEDC are similar but the stub matches 'Fédération du Commerce' which is actually the same as FCD - however the TR entity is 'Fédération des Entreprises du Commerce et de la Distribution' which is a different name; actually these are the same,2026-05-04T07:35:07.586872+00:00,0,,,,,,,Fédération du Commerce et de la Distribution,Fédération des Entreprises du Commerce et de la Distribution,312806014237-16,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5e6fbd67ef487bba,correct,,auto:Crédit Agricole S.A. is the registered entity for the group.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,Crédit Agricole Group,Crédit Agricole S.A.,35147251117-11,France,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_fcae48aa35c633c0,correct,,auto:Same organization with EPEE acronym.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,EPEE – European Partnership for Energy and the Environment,European Partnership for Energy and the Environment,22276738915-67,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_46a141858856e5e9,correct,,"auto:Same organization, trivial possessive variation.",2026-05-04T07:35:07.586872+00:00,0,,,,,,,The European Network of Migrant Women's,European Network of Migrant Women,458348329860-11,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_80fd14904577a4a1,wrong,wrong_entity,auto:European Trade Union Confederation (ETUC) is a specific entity; 'Federation' suggests a different body like ETUF or sector federation.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,European Trade Union Federation,EUROPEAN TRADE UNION CONFEDERATION,06698681039-26,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_def4c71529497335,correct,,auto:LEVA-EU matches the EU-LEVA stub.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,EU-LEVA,LEVA-EU vzw,328705327518-72,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_bdae6084211e37ab,correct,,auto:Crédit Agricole S.A. is the main registered entity.,2026-05-04T07:35:07.586872+00:00,0,,,,,,,Credit Agricole,Crédit Agricole S.A.,35147251117-11,France,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d28e5e5573fb16d5,correct,,auto:European Milk Board Office is the same as European Milk Board.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,European Milk Board Office,European Milk Board,45338982456-46,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e0cb2d749fa90fb3,correct,,auto:Trivial typo/umlaut variant of Brot für die Welt.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,Bröt für die Welt,Brot für die Welt,46530831412-96,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5f646b2b8a161607,correct,,"auto:Same Dutch association of municipalities, minor 'van' variation.",2026-05-04T07:35:14.386745+00:00,0,,,,,,,Vereniging Nederlandse Gemeenten,Vereniging van Nederlandse Gemeenten,32705794105-55,Netherlands,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d5fc30860d5ca21e,correct,,auto:ENTSO-G is the acronym for European Network of Transmission System Operators for Gas.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,ENTSO-G,European Network of Transmission System Operators for Gas,565032821273-72,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
